R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10
0.38345864661654133,0.3847051899146051,0.4968847482198314,nan,-1.0,1.0077432509967303,0.004527017817483908, 0.002879301201420176, 0.0022593188439475652, 0.0017467924181671943, 0.0014863905149336944, 0.0014715690122371226, 0.0011690870398241024, 0.0010549264834940296, 0.0009499406897891594, 0.0010690987903960805,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0018544844049565184, 0.002201040027129352, 0.002285304803428685, 0.002501203843431903, 0.002761531334820761, 0.0031369101553223454, 0.003070599731824843, 0.003313296991376994, 0.0037850190454207172, 0.00464748833777645,1.5696311811576311, -0.03304520476187247, -0.15446330214204618, 0.09440803511140325, 0.032230072471187775, -0.21739339205740701, -0.03341933130298194, -0.09105989688676298, -0.2732999830442949, 0.27707690570815746
0.4961832061068702,0.4970508800319218,0.5898213276672194,0.0,-1.0,1.0061998705519277,0.003808243262164313, 0.0024615572320288194, 0.00214916139605364, 0.0019357940746930118, 0.001821665774894178, 0.001724924591921097, 0.0016272584169363096, 0.0015604982236411139, 0.0014808244381027853, 0.0013514804530185306,0.023799944345377213, 0.02379994434537722, 0.0, 0.02379994434537722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0019136720546465552, 0.002002906612641055, 0.0021396922614568365, 0.0022966769321824615, 0.0024979197931602306, 0.0027134509218990034, 0.00300712580169554, 0.0034422811465305613, 0.00407194312010028, 0.00500126923537222,1.5696773445651322, 0.12160334730513733, 0.07148612760298094, -0.3617253955392769, -0.025078580908137908, 0.409914549751204, -0.07064529729361492, -0.12083417289755723, -0.070827449842112, 0.07471216327412658
0.33984375,0.340872527227708,0.46483798230079254,0.16666666666666669,-1.0,1.008946843009075,0.004313597192694166, 0.0029940648539380815, 0.002361939479844043, 0.001959341287914008, 0.0016935724577107675, 0.001533811202114479, 0.001385756315957851, 0.0012796070089254813, 0.0012074100078424206, 0.001210422319531206,0.01858930564254315, 0.018589305642543148, 0.018589305642543148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01858930564254316, 0.018589305642543148,0.0026303453971450327, 0.0026872673884831342, 0.0028274939960888337, 0.002981676492368105, 0.0031165991819521338, 0.0033112630601894975, 0.003464881285463698, 0.0037255583635714376, 0.004121267909800604, 0.004776941844393024,1.5871031812458858, 0.35197414686670525, -0.0777817213853049, 0.28535202545344557, -0.3537284646546721, -0.002686201772256559, -0.06935498530451345, 0.00043697473063175683, 0.009384432774795235, 0.07266988738220244
0.4921875,0.4935537248794216,0.5661614757892159,1.0,-1.0,1.0111526853412351,0.003263670707350943, 0.0025201923219669844, 0.0022671296961385133, 0.0021512827246595537, 0.001939425735098353, 0.0019088872162622797, 0.001863935673937902, 0.0017237906927674515, 0.001686251651920802, 0.0015341554324196328,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001986587085250668, 0.0019105550429756475, 0.001975962592658687, 0.0020741817146310683, 0.002116415629723351, 0.0023333773131008614, 0.002725812729902555, 0.0032627110689150895, 0.004083334130612927, 0.005615950974728041,1.57008700574847, -0.22446979600261527, 0.12489925465344931, 0.2244704455518135, 0.025051984395710897, 0.07489535853497187, -0.12465040032794504, -0.17456143281122236, 0.1246625562904771, 0.3228610060648378
0.5341880341880342,0.5371201398915515,0.47552073761108793,0.7142857142857143,-1.0,1.0108707816519638,0.005145601760784938, 0.0032335484136443177, 0.003009376398463063, 0.002897945523661512, 0.002786889577275411, 0.00270099160387432, 0.002626165693327575, 0.0025684391232636697, 0.0024947688251230503, 0.002434722400253509,0.0, 0.028821950950365084, 0.028821950950365084, 0.0, 0.0, 0.028821950950365077, 0.0, 0.028821950950365063, 0.0, 0.0,0.0012564655776930154, 0.0013556490088913397, 0.0014659237580884883, 0.001613690055014835, 0.0017964754375856126, 0.0020395074754870628, 0.0024024645302057773, 0.0029158073136957897, 0.0037103801181835173, 0.0050813951280089436,1.5828337427303838, -0.42702336626268994, 0.12567519552899925, -0.42721603768986005, -0.22607220354322785, -0.025192109411256436, -0.07541470577060255, -0.0253457687676529, -0.12384680311473371, 0.37429408877731957
0.3629032258064516,0.36471748720887237,0.44551655127972545,0.0,-1.0,1.014380076662013,0.00567473464835126, 0.002733030839904406, 0.0018600795225359355, 0.001557877514471589, 0.0013662418987399206, 0.001267442532294189, 0.001226865187800155, 0.0012152747205484906, 0.0012269289232695318, 0.0011159566108820238,0.0, 0.0, 0.019883497807530338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01988349780753033,0.001936105853373068, 0.0019898356042503474, 0.0020054606905597237, 0.0020007493992005047, 0.0020547591697306802, 0.002160811171436612, 0.002298415693627132, 0.002731920994708588, 0.0036363269672126898, 0.006330932847937747,1.569357765310346, -0.03426801924771152, 0.1723837369707111, -0.03367758408706899, 0.2453942166469322, -0.4549694029349028, -0.1737398803528029, 0.17274329700679672, -0.38380034383436124, 0.11191276763416123
0.34297520661157027,0.34444143920875736,0.5894203592707224,0.0,-1.0,1.005496212633251,0.0036504920196801845, 0.0023199810547990477, 0.0019046988843420866, 0.0016679398231651194, 0.0014970424298983486, 0.0013319468442063854, 0.0012035605700779848, 0.0011299248348748086, 0.0010535610566660579, 0.0009502949431707444,0.0, 0.0, 0.01975844436219996, 0.0, 0.0, 0.01975844436219996, 0.0, 0.019758444362199954, 0.0, 0.01975844436219995,0.0035026672394823824, 0.0036653699570163662, 0.003822381382871736, 0.004012610413190278, 0.0042427110630238254, 0.00449877625281262, 0.0048337407690821925, 0.005239535796018452, 0.005746004464777223, 0.006388657146044189,1.5495706942508345, -0.2637663501571078, 0.038727630616747735, -0.41733979755239703, -0.26556918104685245, 0.03955688492743619, -0.19104793776025536, -0.3383362840148108, 0.031197571254096574, 0.03882621038915413
0.3952569169960474,0.3962146722461465,0.491644766832409,nan,-1.0,1.0059711167059218,0.003959810393800972, 0.002456627208614767, 0.00213907787930361, 0.001968958507543781, 0.001821518889197023, 0.0017326939389766935, 0.0016198201535303196, 0.001547764033986791, 0.0014742651701890905, 0.0014358417810294056,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0017189466109586028, 0.0018844794323628169, 0.0020639000556941707, 0.0022652359321974863, 0.002535069804869568, 0.0028757931928785323, 0.0032509019291540853, 0.003715671106882977, 0.004339895750796341, 0.005175627696811605,1.5699158593821048, -0.24969601028378502, -0.18795851155638435, 0.061232840637153556, -0.25171463850078735, 0.2530370770056022, -0.06123325043471258, 0.1857128409869321, -0.06480008463380704, 0.1264526346859146
0.4127659574468085,0.41390919134667836,0.46021873558294796,1.0,-1.0,1.0102556432686083,0.004541420483440698, 0.0035371921232970676, 0.0030904427643035632, 0.00276720318027602, 0.0024419399245271603, 0.002188969069350741, 0.001986794180907709, 0.0018156183985848285, 0.0016619351336911814, 0.0015081285240440777,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.002401326541279493, 0.002473601985328889, 0.0026042846251584538, 0.002732701285824701, 0.0028872358352126618, 0.0030339028740832942, 0.003238064892763694, 0.003435121826232602, 0.003781848530127544, 0.004391003027542031,1.5858024340803658, -0.22650197391002821, 0.033533521626043054, -0.16314018873857267, -0.22623835492879318, 0.03343009690642855, 0.15997024643457214, -0.03145633709639456, 0.03306878684859617, 0.35530269321419844
0.336283185840708,0.3372372441853781,0.5549567937677587,nan,-1.0,1.0046744916055839,0.003264222355031886, 0.0023447464048933896, 0.002028434605404525, 0.0018658408176291926, 0.0016953646838681199, 0.0015863436618848614, 0.0015191121372689826, 0.0014188874206062065, 0.0013540130643309263, 0.0013027028866194421,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0027884975225501065, 0.002977559990287455, 0.0031998966687186645, 0.0035140286647088693, 0.00391589689423571, 0.004353440626344798, 0.004887719707569201, 0.005507464346798232, 0.006429756221779858, 0.007660503120823994,1.5688424168251456, -0.24819369479863598, -0.16372420208796792, -0.32845123025652617, -0.41244275189777035, 0.16680267326948764, -0.2471046056827401, 0.16648316136664212, 0.0786051947539656, -0.08299638055275929
