R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10
0.34297520661157027,0.34467498437223676,0.4629896574246036,0.7142857142857143,-1.0,1.0123649945174642,0.004360300676449877, 0.003299507557045963, 0.0026144501841612296, 0.0021949720266673366, 0.0018750487074649584, 0.0016241647394767442, 0.001427246985752191, 0.0012772659529469773, 0.0011717310780920893, 0.0010340748889290077,0.0, 0.0, 0.0, 0.019758444362199944, 0.0, 0.019758444362199958, 0.01975844436219996, 0.0, 0.01975844436219996, 0.0,0.002211721172855021, 0.0023663674474291682, 0.002539828567820411, 0.002741830348111249, 0.002960019102253213, 0.0032242016195347034, 0.0035416710885501934, 0.0039912038669945886, 0.004759784647860515, 0.006146958875761515,1.5886392279626496, -0.22607999937475953, 0.30251228889626647, -0.37778141669125914, 0.07511741902682481, -0.15239162862119243, 0.0017553799034340303, 0.22362568457007703, -0.2928875823115902, 0.05300509820953682
0.3922413793103448,0.39453634671420756,0.5486613002973953,0.6666666666666666,-1.0,1.0326484327157384,0.004074021760647356, 0.0025645901203186195, 0.0020824286689068963, 0.001764371994786524, 0.001611705624359197, 0.0014601252938744504, 0.001383012613313309, 0.001315126354049068, 0.0012556413304037415, 0.0011566400128038305,0.0, 0.0, 0.0, 0.0, 0.0, 0.02228079896162974, 0.02228079896162974, 0.0, 0.0, 0.0,0.0021245052777922285, 0.002177277487194346, 0.002369218952218229, 0.002494652017849992, 0.0027534282493757605, 0.003037585574034474, 0.003405694954709031, 0.003962629071039448, 0.004920945728810406, 0.007915728787504395,1.5524202772673634, 0.10333427468186479, 0.03507093636062824, 0.3797631066035424, 0.2417226668050722, -0.5518088892611324, -0.03457003091126391, 0.0687791611548513, 0.13880611893813422, 0.1377602074096437
0.379746835443038,0.38120416362547266,0.33999658674199956,nan,-1.0,1.0107509591363766,0.00515643856268525, 0.0038920249712444703, 0.003301419045416034, 0.002904559431716549, 0.0025422290052424285, 0.002281249818454475, 0.0020760389554710084, 0.001913541163013505, 0.0017748787151619873, 0.001659474166340672,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001585306795989933, 0.0016548132978042188, 0.0017045391538865503, 0.0017787219238527448, 0.0018694516770559869, 0.001992460894437366, 0.002187802627693843, 0.0025209366590974963, 0.003194746582997646, 0.004651317140621317,1.5698442162451742, 0.3142188661071018, 0.10440811060316728, 0.17434335247473384, 0.104919180988427, -0.3132805589092959, -0.10439948974003672, -0.17424979019570294, 0.10509620827040857, -0.03526005344037041
0.41841004184100417,0.41964494037057454,0.5612274946845521,0.0,-1.0,1.0124289497799508,0.0031770154336768818, 0.0025002080652056446, 0.0022509714515503644, 0.0020358692617972567, 0.0019326428768248142, 0.0018029069752610591, 0.0016306609484561595, 0.0015817296353636571, 0.0014744667473473702, 0.0013951508484105397,0.0, 0.02260138599704888, 0.022601385997048872, 0.022601385997048865, 0.022601385997048872, 0.022601385997048872, 0.022601385997048872, 0.022601385997048865, 0.022601385997048855, 0.02260138599704888,0.0023628714616802256, 0.0024787606047718203, 0.0026110323438001226, 0.002714856302140275, 0.0029090360545487824, 0.003092953500765094, 0.003358368954591554, 0.0038486416159800745, 0.004804842449486243, 0.00698895007498766,1.5695409573318688, -0.19390822755920656, -0.30566330637407124, -0.25921675088991647, 0.13193212074379887, 0.11981065370268693, -0.3749467431260038, -0.4337393765758548, -0.1362881695562919, -0.17717603060437437
0.5321888412017167,0.5330006355507702,0.46671622118501577,0.0,-1.0,1.0152061833452755,0.004046773524157276, 0.003784208631949486, 0.0034693422170419576, 0.003284333948610273, 0.002864127832089182, 0.0032522942314147005, 0.002976963381840292, 0.003304918363151382, 0.003075095542283439, 0.002722681286057868,0.0, 0.02882195095036507, 0.028821950950365074, 0.0, 0.0, 0.028821950950365074, 0.0, 0.0, 0.0, 0.028821950950365074,0.002086677040813048, 0.0019571689743351317, 0.0020225971004728485, 0.0021827863971439357, 0.0022141168382929896, 0.002317060417145444, 0.002676167492202185, 0.00283922517905885, 0.003033070248682918, 0.0038895619578327885,1.5696467917938426, 0.24315910638949198, -0.3112079984647293, -0.4931847415188188, -0.09259063888595334, 0.13786802076221918, -0.181563130679694, -0.4407036749571932, 0.07717315323946183, 0.03390871085578579
0.525,0.5258930686395911,0.4749366578994659,nan,-1.0,1.0310566413247515,0.0041659031957865765, 0.0037392152870139588, 0.0034072188858843087, 0.0031414563531306293, 0.0029357864391974862, 0.0027459713880024655, 0.002597214351965178, 0.0024682611108648427, 0.002351033484183491, 0.0022320124504452946,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0013661439480542915, 0.001471845089777342, 0.0016050934887286983, 0.0017672287387889016, 0.001958987108292526, 0.002201785870324512, 0.002521988151121148, 0.0029498668650228296, 0.0035658035611714992, 0.004966131568032488,1.5699051367224084, 0.22552796308741274, 0.17366872075973486, 0.12544210875776513, 0.22379120088955035, -0.07514023808732674, -0.023220678224221986, 0.32260324764318915, 0.12410451893704422, -0.07355881817627825
0.6060606060606061,0.607392892519773,0.612322106716707,0.0,-1.0,1.046478088202569,0.0038872516722701315, 0.0027555281197476577, 0.0028434941872809765, 0.0024931479373366114, 0.0025522089761835904, 0.0023965985942181523, 0.0023476438718009088, 0.0021932279956513377, 0.002164744663476191, 0.0021078429840378,0.034522996193294436, 0.03452299619329443, 0.0, 0.03452299619329443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001644588685507948, 0.001680581592532131, 0.00186478842685126, 0.0019041202485474227, 0.0020980351980830958, 0.002294928711284331, 0.0025958181132589965, 0.003041326941109954, 0.003797031713681913, 0.00550647610213812,1.5698721424653643, 0.04503209139872792, 0.4041049208601442, 0.04514871306115458, 0.13514798344499696, 0.17940140039893987, 0.13507121697646304, 0.13440156322665583, 0.0915694459395887, -0.2217124478049861
0.45041322314049587,0.4522502045268929,0.47463981928518156,0.0,-1.0,1.0200189887679008,0.004690206804258695, 0.0031914332809753897, 0.002731926789929704, 0.0024152550391185134, 0.0022394927016591484, 0.002075425523135633, 0.0018519500729349927, 0.0017873101658600807, 0.0017894406240549878, 0.0016524404070241679,0.0, 0.0, 0.023620997395411986, 0.0, 0.0, 0.023620997395411975, 0.0, 0.0, 0.0, 0.023620997395411975,0.001993359742256235, 0.002038946382173788, 0.0020998789456595185, 0.0021626605193408527, 0.002283603893036773, 0.0023760490771384066, 0.0024989373066704084, 0.002779969324935838, 0.0033852985122989386, 0.005306848827311841,1.5554721821257604, -0.23013003762579748, -0.4609634514849031, 0.1725955523836924, 0.1158684019499481, 0.230024685135885, -0.11514283154655776, -0.11485112651903952, 0.11584304588554105, 0.22702793131726956
0.47808764940239046,0.4790400754432546,0.5087487086440112,0.0,-1.0,1.0056058192235533,0.004920564357259087, 0.0033332476458898795, 0.002719190857751377, 0.0023640111827331147, 0.0021371663774695064, 0.0019329850877450783, 0.0017764016369361069, 0.0016482274281923667, 0.001540601212285785, 0.0014820267142942177,0.0479632466196915, 0.04796324661969151, 0.0479632466196915, 0.047963246619691494, 0.07194486992953725, 0.07194486992953725, 0.0479632466196915, 0.07194486992953725, 0.023981623309845747, 0.0479632466196915,0.001866828944926408, 0.0019614490006496085, 0.0020903012626407795, 0.0022317238609957197, 0.0024230825502864484, 0.0026409355490486287, 0.0028840877334241617, 0.0031855735599092554, 0.003590285997305102, 0.004094342076051897,1.5698617855474422, -0.10484103519961563, -0.41858013185216886, 0.10453057653315373, -0.10435043197949619, 0.3138387146067812, -0.26073200639074956, 0.1562477983440208, -0.15689599569061832, 0.31411476091805846
0.36923076923076925,0.3703684880653251,0.5258210003574683,0.0,-1.0,1.0106840768676895,0.0034806877028015033, 0.0025821393917269076, 0.002237464978897767, 0.002008689392616351, 0.001790759803738818, 0.0016338400045903026, 0.0014927154219388171, 0.0013556545951169173, 0.0012518341924119688, 0.00115163684472634,0.019156052765791416, 0.019156052765791423, 0.01915605276579143, 0.019156052765791423, 0.019156052765791427, 0.01915605276579142, 0.01915605276579142, 0.019156052765791423, 0.019156052765791416, 0.019156052765791416,0.0027746498731452142, 0.0029021447496766282, 0.0030371263421170775, 0.0031884520418819697, 0.0033491898290908175, 0.0035499981759739194, 0.003764646798902155, 0.004043822597851431, 0.004415735180150565, 0.00493993200907506,1.5689463229228588, 0.00030186893752170714, -0.19772240227131058, 0.20106839227372075, -0.20255347709807367, 0.13454572256931957, 0.2648279951174164, 0.25363855131606694, 0.13638643794699767, -0.06516677825459884
