R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10
0.33451957295373663,0.3354089632756401,0.3477720361557739,0.0,-1.0,1.0045204963753744,0.00442733752372412, 0.0033115360620954506, 0.002797974772854596, 0.002422025581148286, 0.0021335878863137383, 0.0019254454341490269, 0.0017547863083854777, 0.001615630527025268, 0.0014788032927456804, 0.0013602474120063474,0.0, 0.016799960714383923, 0.016799960714383923, 0.0, 0.01679996071438392, 0.01679996071438392, 0.016799960714383916, 0.0, 0.016799960714383926, 0.0,0.0016687745981715891, 0.0017636090913605673, 0.0018852116821774462, 0.0020449365877753924, 0.0022088052316946065, 0.0024197351031298208, 0.0026638667800747942, 0.002960383727748603, 0.0032942844110195255, 0.003728601161404501,1.5698416972491778, 0.033501461308542854, -0.16598214171308986, 0.16635483989700353, 0.0334232245162853, -0.033053480369625486, -0.034468554361603725, 0.03375918018065248, -0.3663886884678326, -0.1013604454555223
0.3857677902621723,0.38672445811845774,0.3866060167774167,1.0,-1.0,1.0060869025680912,0.0038324218196902605, 0.0030536097483849583, 0.0026263088685372416, 0.0023704387683925006, 0.0021516527753687818, 0.002061283794143417, 0.0019353361518986156, 0.001782869340968315, 0.001711458691085337, 0.0015801057689095648,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0014822819857932608, 0.0015340841498113844, 0.0016523977995099083, 0.001816285885210066, 0.0019856982355321413, 0.0021496609629852504, 0.0024619647954422417, 0.0028007040073367985, 0.003292292100354816, 0.004011964361489581,1.585049956966952, -0.1821723966435336, 0.06111720791223651, -0.1225692334470426, -0.1213179839943024, 0.18327088570091465, 0.12142629625405874, 0.36632220037381324, 0.0610309839738573, -0.12215767599263493
0.4127659574468085,0.41390919134667836,0.46021873558294796,1.0,-1.0,1.0102556432686083,0.004541420483440698, 0.0035371921232970676, 0.0030904427643035632, 0.00276720318027602, 0.0024419399245271603, 0.002188969069350741, 0.001986794180907709, 0.0018156183985848285, 0.0016619351336911814, 0.0015081285240440777,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.002401326541279493, 0.002473601985328889, 0.0026042846251584538, 0.002732701285824701, 0.0028872358352126618, 0.0030339028740832942, 0.003238064892763694, 0.003435121826232602, 0.003781848530127544, 0.004391003027542031,1.5858024340803658, -0.22650197391002821, 0.033533521626043054, -0.16314018873857267, -0.22623835492879318, 0.03343009690642855, 0.15997024643457214, -0.03145633709639456, 0.03306878684859617, 0.35530269321419844
0.336283185840708,0.3372372441853781,0.5549567937677587,nan,-1.0,1.0046744916055839,0.003264222355031886, 0.0023447464048933896, 0.002028434605404525, 0.0018658408176291926, 0.0016953646838681199, 0.0015863436618848614, 0.0015191121372689826, 0.0014188874206062065, 0.0013540130643309263, 0.0013027028866194421,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0027884975225501065, 0.002977559990287455, 0.0031998966687186645, 0.0035140286647088693, 0.00391589689423571, 0.004353440626344798, 0.004887719707569201, 0.005507464346798232, 0.006429756221779858, 0.007660503120823994,1.5688424168251456, -0.24819369479863598, -0.16372420208796792, -0.32845123025652617, -0.41244275189777035, 0.16680267326948764, -0.2471046056827401, 0.16648316136664212, 0.0786051947539656, -0.08299638055275929
0.46825396825396826,0.46928452550091804,0.5941000851310638,1.0,-1.0,1.0496215649889138,0.0038053997732925573, 0.002786498596032459, 0.002192373189952791, 0.0018248019338712727, 0.0015666880474782938, 0.0013962044420015728, 0.001248802695821665, 0.0011520384842805956, 0.0010771615713345275, 0.0010035186130248886,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0015463973078007254, 0.0016973313292941844, 0.0018461698885317208, 0.0020439522421188128, 0.002292148485256456, 0.0026116609082121826, 0.003027279752734409, 0.0036299139988347205, 0.004563143951726689, 0.006749138463453821,1.5696507311279932, -0.18592158320225813, -0.3987484901085058, 0.21206754283240667, -0.026733804840918175, -0.18610558865310653, -0.2903983826053137, 0.34573337725613695, 0.07784326902976464, 0.18414663685729482
0.4789272030651341,0.4797859060051476,0.6110506346438569,1.0,-1.0,1.0149069390921464,0.0037695030807335904, 0.002776311549240048, 0.002234747611034731, 0.0018923051695961552, 0.0016327192767669925, 0.0014426463345721776, 0.0012832690394641577, 0.001153311725138909, 0.0010442072595680581, 0.0009576468513359212,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0020743860477266327, 0.002219879877141615, 0.002392142008019126, 0.002582178721043265, 0.0027921189310364104, 0.0030551974646552374, 0.0033469356234823657, 0.003715146765838599, 0.004160654761241494, 0.00474745437737843,1.5819471980880364, 0.07657560309966348, 0.2276386300233934, 0.12414894684480869, 0.11986554081096462, 0.1230661829877267, -0.27096701049442845, -0.019354557740380796, -0.0272125642907938, -0.23090728834187427
0.4435146443514644,0.4453066530820345,0.36821128328160263,0.0,-1.0,1.022529779116574,0.0051126709009412675, 0.003942922770079692, 0.003387314800407808, 0.0030072366099595793, 0.0026999162909194566, 0.0024494571368948287, 0.0022104401632011385, 0.002053711723185704, 0.001910121259537029, 0.00176487422024714,0.023620997395411982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023620997395411972,0.0008672836147606664, 0.0009244082873568019, 0.0010919158017656445, 0.001276555661040099, 0.0014552808578371847, 0.001666647802006413, 0.0020450070002795808, 0.002667397131287815, 0.0035797262185658647, 0.00529492326021014,1.5703021058343383, -0.14810820470070873, -0.14794540228789532, 0.14889315035276862, -0.14814427043924286, 0.32512124322046815, -0.08846945679646859, -0.1457206044511032, -0.2042484058119588, -0.03387449135210295
0.25296442687747034,0.2539629073651292,0.36010337843522233,0.0,-1.0,1.002451917558984,0.0048351576639594765, 0.0033679251465201752, 0.0026358732848001856, 0.0021650085081279385, 0.001824352404705548, 0.00158824356634698, 0.0013681059987622677, 0.0012306189741765432, 0.0011284351500247347, 0.00101847256850713,0.016622183352326948, 0.01662218335232695, 0.0, 0.0, 0.016622183352326948, 0.016622183352326937, 0.0, 0.016622183352326948, 0.016622183352326944, 0.0,0.002291703114081707, 0.002482049828369601, 0.0026891721617216743, 0.0029330734808234765, 0.003200559542609774, 0.003503197520380201, 0.0038568185362204883, 0.004265740000226182, 0.004719712036960281, 0.0052269628802753005,1.5690911174822806, 0.4961483842110796, -0.39019755111481524, 0.0886388076109428, -0.28394049243639347, -0.0953613413577211, -0.3913588505466898, -0.114720293708958, -0.07037201131262572, 0.17855882618298022
0.4796747967479675,0.48153298211317874,0.41806149620948985,0.0,-1.0,1.0101563427317197,0.006037834060151844, 0.0038566227905435617, 0.003211087739528652, 0.0028526853105457235, 0.00246003591460558, 0.0021634968205727426, 0.0020408713523535236, 0.0020123453545322703, 0.0017243551263719104, 0.0016338794654160583,0.0, 0.0, 0.02454369260617027, 0.02454369260617025, 0.024543692606170252, 0.0, 0.02454369260617026, 0.02454369260617026, 0.04908738521234052, 0.0,0.001233258221102503, 0.0013356235668934104, 0.0014133428672393191, 0.0015712840736607856, 0.0017548197454307017, 0.0018968544669761686, 0.0022095286174380205, 0.0026534302894927492, 0.0033010088463533045, 0.004445275959459187,1.5699791957515186, -0.08042971759892173, -0.1312467233741633, -0.18900020868529974, 0.1355349426645961, 0.024756323761851315, 0.2407621751512964, -0.4536328369547545, -0.07721313263872227, 0.6086569670063188
0.42748091603053434,0.42834767817194036,0.5743912118124835,nan,-1.0,1.005646963505863,0.0037790515693212003, 0.0025322055347000868, 0.002182662472406569, 0.001913961991808891, 0.001703997386086655, 0.001538429878959806, 0.00137988796311919, 0.001257411903651432, 0.0011641585424665099, 0.0010381255271573818,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0024927189418422965, 0.002594239759809961, 0.0027152945217505655, 0.0028966432663801, 0.0030860328706462663, 0.00330102602568338, 0.0035493293971960668, 0.003841110891602045, 0.004243179106686469, 0.004700300787426883,1.5416982846157796, -0.14012979255218178, 0.3051298668073086, -0.36150452163310537, 0.307157092400526, 0.0882447347939691, -0.0885226505052747, -0.2502101867972052, -0.20029574242508588, -0.24732574743002647
