R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10
0.36363636363636365,0.36440548140115325,0.3287782344322226,nan,-1.0,1.0033423638089214,0.004830038109549019, 0.0036192066666721015, 0.002954308350868153, 0.0025370054149805995, 0.0022571884401421166, 0.0020529576767012877, 0.0018818806523442405, 0.0017338826696978202, 0.001617280759055852, 0.0014766779499555387,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0011694843653762635, 0.0012851199979558266, 0.0014357742262398707, 0.00159653634400756, 0.0017953379966317215, 0.0020550776552662607, 0.0023452858042380714, 0.002712481217127295, 0.0031962469348176975, 0.0038043841397623506,1.5701149428787, -0.3919345438905184, 0.06502215458757192, 0.26237015571358513, 0.06496007066803199, -0.13102389958115687, 0.06623850457302673, -0.0006434757557345134, 0.06522957136443637, 0.19708819509035902
0.512,0.5128025502079339,0.6106255558606888,nan,-1.0,1.0129883323296085,0.002453152618580534, 0.0022724136340640092, 0.0021197196651215125, 0.00201367665656552, 0.0019093671331064208, 0.0018419126685713639, 0.0017391666250159673, 0.0016433036298987341, 0.0015629005515256672, 0.0015046790083848385,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001765968908255786, 0.0018595380705271306, 0.00195890421365298, 0.0020725704099947085, 0.0022423972862995437, 0.002458066801003579, 0.0027363558028317986, 0.0032327668642352712, 0.004151780416533627, 0.006011290306478231,1.5697166904850073, -0.09776642835458199, 0.09819237036290211, -0.24557625061962873, 0.19687741372195267, 0.19640847526432728, 0.14734152696297678, 0.04912253520717712, 0.1471397655510665, 0.14916315178380646
0.3958333333333333,0.39915569662884903,0.46297347945780387,0.42857142857142855,-1.0,1.0195742613435164,0.005629529199786511, 0.0028989961643101853, 0.0023076526189800407, 0.0020482797880698356, 0.001833853367553955, 0.0016940714686494158, 0.0015631732128942304, 0.001463633756156752, 0.0013902378396037543, 0.0012817633589576726,0.0, 0.021666156231653747, 0.021666156231653754, 0.0, 0.021666156231653747, 0.02166615623165374, 0.021666156231653747, 0.021666156231653733, 0.021666156231653747, 0.021666156231653747,0.002109096261677455, 0.0021844480842832933, 0.002229799324649054, 0.0022695114762627394, 0.00234019927344363, 0.002432639316553422, 0.0025739794857812144, 0.002842753287687564, 0.0036534144130106493, 0.00645906177917449,1.553306935961137, -0.03787425366035459, 0.23040246341039453, -0.35848438426287865, -0.06490240193659705, 0.128815244470552, 0.32749792997184085, -0.26060264303312125, -0.06377473349828433, -0.4663977742956887
0.40969162995594716,0.4125620968884474,0.5172717009627916,0.5555555555555556,-1.0,1.0566532149559669,0.004890910665459944, 0.0028739341029490476, 0.0023195743793344675, 0.0020306450734122712, 0.0018408721497023782, 0.001684296579843973, 0.001538164201056232, 0.0014287483953144206, 0.0013397564964443207, 0.001228497535174144,0.023444721295446225, 0.0, 0.02344472129544622, 0.0, 0.0, 0.023444721295446207, 0.0, 0.0, 0.023444721295446225, 0.0,0.0020684566041578975, 0.002180546325489466, 0.0023221689284546685, 0.002490508074297654, 0.0026834495357244224, 0.0028724536049442393, 0.00312167008151899, 0.0035169974606332403, 0.004201132747088804, 0.00723671947267218,1.5864033205432604, -0.0328851720999302, 0.2356704404476994, -0.032944430556032696, -0.03335871668378021, 0.10015571868805315, 0.034707642174071573, 0.10080024504191236, 0.3030833261539364, -0.09651508426246777
0.46613545816733065,0.46758904995863954,0.5932834705788973,1.0,-1.0,1.0374862017514221,0.003960179496671189, 0.00259580363145651, 0.0021005980738919277, 0.0018269406058592267, 0.001629205940013012, 0.0014500521680397142, 0.0012835914314231144, 0.0011832834570445784, 0.0011523756652849655, 0.0010093233142599168,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0020399309063509753, 0.0021135776121355126, 0.002252924367906981, 0.0023904432325026464, 0.0025506735759686567, 0.002708937926635511, 0.00289096159094934, 0.003305240614990566, 0.004130848641117177, 0.006008118757732106,1.5563330327624874, 0.05335229757439477, 0.05337373325657098, 0.26902820089046736, -0.15893188189285254, 0.1090871616916, 0.6182700589778046, 0.29533715240654645, 0.1328424696661324, 0.13067608142697162
0.49429657794676807,0.49525094975917117,0.3421258271516488,0.0,-1.0,1.0350688307957785,0.005274428676045779, 0.004169913054498607, 0.0036719688473980947, 0.003343038601711366, 0.0030640691651582655, 0.0028400478957108003, 0.0026255706610256897, 0.002477670878494988, 0.0023490296793778863, 0.002219648935185451,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023620997395411975,0.0010708754934163293, 0.0011409945623449913, 0.0012192877184133727, 0.0013087836617168367, 0.0014008737347979614, 0.0015133892796912296, 0.0016458379323603947, 0.001838149736062692, 0.0022402083815796074, 0.0036659822689856475,1.5701109094699846, -0.21769236387758184, 0.0726941949812188, -0.16838137629574726, 0.45843160601070954, 0.02397478256543997, -0.12057414659022535, -0.1202577947938207, 0.11943153849619488, -1.0863643306666668
0.29554655870445345,0.2969266350241455,0.4973291898413446,nan,-1.0,1.0731702826944272,0.0036469142444224226, 0.0026152025921381728, 0.002070054143412472, 0.00173532603372744, 0.00152481040032073, 0.0013616512902175802, 0.0012323404707417348, 0.0011177193782201725, 0.0010257086380233557, 0.0009424637685019687,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.002146381599289307, 0.002359675121326311, 0.002613186278470616, 0.002894604058012953, 0.0032705046024219375, 0.0037263100282941045, 0.004271970960971594, 0.005010269484356253, 0.006059413780755413, 0.008379530962271259,1.5478713815983516, -0.2536433710252195, -0.00017541276694876053, -0.08934279003236167, -0.17023680833711669, -0.08117642881216303, 0.08370354487271246, -0.006332775815743954, 0.08780599587432306, -0.08253936401404376
0.33189655172413796,0.3340917040031623,0.552297371169634,0.6666666666666665,-1.0,1.0240642591417202,0.0052312200234252365, 0.003133952036213825, 0.0021213899379043974, 0.0015216039869300887, 0.0011198044551054434, 0.0008552310542870688, 0.0006880999999909381, 0.00056795213429999, 0.00047708844181781044, 0.00040781300780792193,0.020268339700579317, 0.0, 0.0, 0.02026833970057932, 0.020268339700579324, 0.02026833970057932, 0.0, 0.0, 0.0, 0.02026833970057932,0.0030695104869155384, 0.0031577786835087487, 0.003269506105825854, 0.003343550683020686, 0.0034539778650767286, 0.003549842137342902, 0.0037289361371149335, 0.00408998412539389, 0.004892150262393345, 0.007485427529166258,1.5896650916810633, 0.040252800972700425, -0.03981604064431823, -0.03933736686378434, 0.5287121896032853, -0.12299999536095488, -0.2835730180037058, -0.03948983891617453, 0.038658309911535405, -0.03731384625054945
0.3619402985074627,0.3629413277799509,0.5209328207874173,1.0,-1.0,1.0223993470449058,0.00278838466746366, 0.002297418380272388, 0.002022058788202802, 0.001820544717373879, 0.0017138939058054968, 0.0015441820635925126, 0.0014331753443947077, 0.0013460559512188414, 0.0013167487895606575, 0.0011887597809757022,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0019110163185869357, 0.002007266529322043, 0.0021745145938877955, 0.0023068540484674147, 0.002556481516530507, 0.002826909541228814, 0.0032811718125307907, 0.0039109365076699255, 0.004958853663680369, 0.00755736985192463,1.5534821507284968, -0.45360412662147015, -0.12905686135610694, 0.12897257349575433, -0.2586920555773213, 0.0004595153186584746, -0.38847822607601523, -0.2570416830262995, 0.031245837064530577, -0.16179474524955675
0.4163568773234201,0.4172419683519238,0.5082614006435641,0.0,-1.0,1.008268158885191,0.004044341965260925, 0.002967921066264039, 0.002515521882225122, 0.0021895190743601942, 0.0019087224565745638, 0.0017078578524855844, 0.001522896288312266, 0.001375795908991612, 0.0012626104456071666, 0.0011456608127399777,0.020010144290380845, 0.020010144290380852, 0.02001014429038085, 0.020010144290380852, 0.02001014429038085, 0.0, 0.020010144290380838, 0.02001014429038085, 0.02001014429038085, 0.0,0.0018008224096635122, 0.0019465118485411177, 0.0021154805571818127, 0.0023351231224124436, 0.0025672524358799883, 0.0028423543268623207, 0.0032014149778756217, 0.003658583522994073, 0.004277915676530658, 0.005160793177062766,1.5696057645021875, -0.3926202919461928, -0.22529613753936092, 0.056676662779133934, -0.056487774084898947, -0.05477907650755045, 0.22402211079260043, -0.11112444274148106, 0.16831056212143083, 0.33485780416629174
