R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10
0.4094488188976378,0.41079887757400063,0.44146093228647953,nan,-1.0,1.0128280093196012,0.005572063397628159, 0.0031456371221953495, 0.0023542237149489424, 0.00202830015307481, 0.0016486244862516015, 0.001605833223772636, 0.0015438129239318376, 0.0013173383207613206, 0.0013200310991041539, 0.0012873641102456176,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0013984711773146208, 0.0015044755733258865, 0.00165727832211937, 0.0018799496288960831, 0.0020606686766944755, 0.002293407713638204, 0.0026099953760268897, 0.0030559767754716706, 0.003736552818018118, 0.0046812341116752735,1.5701357881380291, -0.00021929529216847333, -0.059825581207889236, 0.12089241922584412, 0.11966271764728219, 0.0008140366624310037, -0.11963897981586144, -0.36399471862881766, 0.0005759345734461663, -0.05654930825799128
0.44,0.4408596852316803,0.6112242203646384,1.0,-1.0,1.0190278869674678,0.0026671449494567413, 0.002203080188024221, 0.0018989940012154162, 0.0017108854098078247, 0.0015265274760529405, 0.0014200569052972144, 0.001351916108315186, 0.0012926352081394572, 0.0012025091733566945, 0.001109029783408626,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001977079440946928, 0.0020927783980833965, 0.002266211255990269, 0.0024615673399926265, 0.002677680168207062, 0.0029609463958943, 0.003330364953976119, 0.003849530224257046, 0.004693904852096779, 0.006471094361293795,1.5980828810067338, 0.1699348015750447, -0.1672452423299724, -0.06298212810019559, 0.007403966736146115, 0.1050411722078631, -0.1610806077064545, 0.04612445161532428, 0.12629905242724584, 0.33034507567164645
0.41596638655462187,0.4175755681297513,0.5620187112588582,0.6666666666666667,-1.0,1.0447554267841417,0.003998859199555676, 0.0025976657561291513, 0.0021737271823118855, 0.0018866415205153792, 0.0016744167480276535, 0.001476072692577332, 0.001364371694270594, 0.0012473174162650343, 0.001118273080068466, 0.0010351943814273026,0.02260138599704888, 0.022601385997048872, 0.02260138599704887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022601385997048865, 0.022601385997048872,0.0018095161869102576, 0.0019646875360558543, 0.0021388787192684225, 0.0023731629233743373, 0.002642244892507499, 0.0029934304446852657, 0.003460132535224214, 0.004089967407104077, 0.005020877566384348, 0.006968656683844567,1.5857450494331797, 0.2534537803271781, 0.06378663532895847, 0.5082240433798683, 0.12684439686750257, -0.06465812183359801, 0.0009162246999495335, -0.25278105165025466, -0.06477224542334961, 0.06390325339733866
0.4090909090909091,0.4105276235980254,0.4049785660026056,0.4615384615384615,-1.0,1.0186089061846575,0.005896562595837354, 0.0038235656082267594, 0.0030355083569715835, 0.0025654567360844627, 0.00222410723079759, 0.001970081474665157, 0.0017349823787837437, 0.001584462928243554, 0.0014294140383078325, 0.0012831416157641827,0.0, 0.0, 0.0, 0.021969179395732816, 0.02196917939573281, 0.02196917939573281, 0.02196917939573282, 0.021969179395732827, 0.021969179395732827, 0.02196917939573282,0.001609232232127783, 0.001727784978121065, 0.0018532808179176274, 0.001975147390311338, 0.0021504722740887695, 0.002331580376242778, 0.0025607324087596034, 0.002866905325053609, 0.003364510220016648, 0.004676036758559483,1.5859301657836882, 0.12718343371168114, 0.19023837177994427, -0.38071533652707135, -0.19015781123416686, 0.38062508419450797, 0.19033921305661378, -9.39298632655469e-05, -0.1266368652966746, 0.19057429807812612
0.40304182509505704,0.4041869025036531,0.4238830902942437,0.0,-1.0,1.0130872368171748,0.004701398392460397, 0.003112892666094505, 0.0025269064327933933, 0.002192223769603287, 0.0019322811923358234, 0.0017758597939497077, 0.0016496417345856597, 0.0015396808593852245, 0.0014503303723677546, 0.001364461259300963,0.0, 0.0, 0.02001014429038084, 0.02001014429038085, 0.02001014429038085, 0.0, 0.0, 0.0, 0.02001014429038085, 0.02001014429038085,0.001069904599725237, 0.0011955219925911997, 0.0013461187118451348, 0.00152169038025225, 0.0017781883014131004, 0.002083431853732605, 0.002524903211314902, 0.003143241614149442, 0.004045194851530311, 0.005534163207727164,1.5701303100690935, -0.1517067290038542, 0.09294619514176884, -0.08962118173445965, 0.08516698388749463, -0.3793833587829713, 0.6776556089105089, 0.20622328845888682, -0.022983944783222993, -0.09729499748648965
0.44841269841269843,0.4492611777104868,0.3420041828728076,0.375,-1.0,1.0124442067850845,0.0050148508444143175, 0.004107638702540093, 0.003515299439547881, 0.00310800098348599, 0.002814815857460595, 0.002609614048401319, 0.0024556559339310776, 0.0023237955577039846, 0.0022459928551915357, 0.0021454176675122223,0.022601385997048872, 0.022601385997048872, 0.022601385997048872, 0.022601385997048872, 0.022601385997048872, 0.022601385997048872, 0.022601385997048872, 0.022601385997048872, 0.022601385997048872, 0.022601385997048872,0.001200203180272249, 0.0012989089533356536, 0.0013339975696871128, 0.0014328931801720045, 0.0015466634229460885, 0.001685686475338084, 0.0018613948611852537, 0.0022528901412532205, 0.002775813432105477, 0.004010386249494108,1.5563782278422005, -0.11222958847084011, -0.08325041886788809, -0.026947072246599698, 0.05495594029299269, 0.3325936109721061, 0.028506387923474964, 0.1403264288861489, 0.13824633260485172, -0.028903140807505848
0.42677824267782427,0.428013790660868,0.4430659179971115,0.0,-1.0,1.0084388487552043,0.0046051176746102285, 0.0036850676984782273, 0.0031677312918786814, 0.0027601187706826724, 0.002446379427368962, 0.0021730677603406003, 0.0019470461667625053, 0.001753129946971544, 0.001606048796374614, 0.0014546543682961224,0.022931333237881716, 0.022931333237881695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02293133323788171, 0.0, 0.022931333237881702,0.0016513677328272658, 0.0017696849934930195, 0.001911204326671475, 0.0020802421584819116, 0.002311496839108698, 0.002573754623922171, 0.0029184267283257495, 0.0033529862151018518, 0.003964875481920924, 0.004818466678135406,1.5699466259598065, 0.09279889699065855, 0.21518434477111784, 0.33819351499995004, 0.03229414124415479, -0.27656365628093177, -0.34603845782410586, 0.045691850246456715, 0.005497974376488415, -0.5524482568651324
0.35177865612648224,0.3530333073453019,0.28450438076473233,0.3846153846153846,-1.0,1.0344545217335903,0.005637087501133883, 0.004140163292214802, 0.0033211928575990275, 0.0027536719830785136, 0.002358853908659557, 0.0021221390690928724, 0.0019229756492709885, 0.0017273587154367147, 0.0015828495409687074, 0.0014420790388631115,0.019156052765791423, 0.019156052765791423, 0.019156052765791423, 0.019156052765791423, 0.019156052765791416, 0.019156052765791423, 0.019156052765791423, 0.01915605276579142, 0.0, 0.0,0.0010948957835859303, 0.0011938257484342166, 0.001315429550814555, 0.0014772645110704057, 0.0016444807308951858, 0.0018494859396946596, 0.0020803016835414267, 0.002346899981305063, 0.002769914728318498, 0.004016973932334244,1.5874988371938832, -0.3164087902957355, 0.45812606547123874, -0.1048590813254474, 0.03316679577741013, 0.2506327689886341, 0.029781225515979507, 0.04155888684560296, -0.2522699134389434, -0.03426601102447045
0.4063745019920319,0.40785206068529517,0.5075491308641672,0.625,-1.0,1.0131012908572838,0.004217410929154867, 0.002964419344462958, 0.00237134119449868, 0.001976756092007937, 0.0017404243629450661, 0.0015973130120644475, 0.0014599127027381832, 0.0013437994892509, 0.001348921176571447, 0.0012595659862398524,0.0, 0.0, 0.0, 0.021084514453622777, 0.021084514453622773, 0.021084514453622766, 0.0, 0.02108451445362277, 0.02108451445362277, 0.021084514453622777,0.0016808718402543015, 0.0018237141925464323, 0.0019407141996144693, 0.0021523193902841247, 0.0024085341239519706, 0.002711256777268823, 0.003134453641043684, 0.0037275596477795675, 0.004679452951014753, 0.0062739013201739986,1.5696616062157092, 0.45937265068016414, 0.09675883959613447, -0.15625798432588706, 0.031252360995726675, -0.09097833071521164, 0.27406132739089867, -0.028622458828435348, -0.15514897362381075, 0.09108247446943915
0.5476190476190477,0.5481917821987898,0.586076042805235,0.0,-1.0,1.0044617719008246,0.0034394013642452996, 0.002735728754228322, 0.0025753889760586996, 0.002461770106360485, 0.0023774912042890837, 0.002257075965224308, 0.002184047176510401, 0.002126675014367088, 0.0020537836561897354, 0.001951281797743591,0.02755783029464731, 0.0, 0.0, 0.0275578302946473, 0.0, 0.0, 0.0, 0.027557830294647305, 0.02755783029464731, 0.02755783029464731,0.001963559159216964, 0.002062383550708532, 0.0021872957854184856, 0.0023346121920185766, 0.0025135733851664225, 0.002719616646247133, 0.002977663850576959, 0.0033301680246636332, 0.0037866420556383483, 0.004386533119606959,1.5695488138812226, 0.11451178513788117, 0.023812395139763094, 0.47878289889710485, 0.15862423263755984, 0.06702681270797833, 0.3390759009344644, 0.021451566974977358, 0.11268554078281273, -0.4276434669383601
