R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10
0.4827586206896552,0.48688867178418965,0.6168882913119157,0.0,-1.0,1.06321971683241,0.003926484714756007, 0.00246271385839584, 0.0020381361719760127, 0.0017953092799020103, 0.0016404230719833694, 0.0015227232233290333, 0.0013819558401936926, 0.001298632615764029, 0.0012188758839555625, 0.0011629337318383244,0.02327105669325772, 0.023271056693257706, 0.023271056693257713, 0.023271056693257727, 0.02327105669325772, 0.023271056693257727, 0.0, 0.046542113386515455, 0.04654211338651547, 0.046542113386515455,0.0020891700913126267, 0.00223434754356313, 0.00239268072990875, 0.0025795691152895616, 0.0027990030408265305, 0.0030617254167006193, 0.003367937416831955, 0.0037322506425702066, 0.0041974585016267855, 0.0053730294562828185,1.569531948080205, -0.07470634515012264, 0.12480460069692989, -0.02581822832890093, -0.12452632528114552, -0.12459028092481839, 0.023737439236110377, -0.2719740957526166, 0.07355367502412125, 0.02596782008222295
0.4326530612244898,0.43432852912797476,0.4620372962436566,0.0,-1.0,1.023590752469762,0.004686150992169692, 0.0029400462548182463, 0.0024312442757223733, 0.0021684103335275887, 0.002008132597292832, 0.0019092127787267608, 0.0018233192294234782, 0.0017316081977053423, 0.001725306282856283, 0.0016295511810242504,0.0, 0.0, 0.022601385997048865, 0.0, 0.0, 0.0, 0.02260138599704888, 0.0, 0.0, 0.022601385997048872,0.001694807159779913, 0.0017349352867641586, 0.0017941667112469138, 0.0018563613946887534, 0.001921004967174977, 0.002016582262372326, 0.0022197270933327516, 0.0026380788965852087, 0.003701056488622689, 0.006386640901513046,1.5404068618630655, -0.29173217906939497, -0.3012690685301622, 0.2378097610993394, 0.30084230200984613, 0.11374531475284062, 0.11929127080447727, 0.18133646544239138, -0.5955752801237962, -0.05510059760070423
0.3875,0.3890721182256721,0.44481213239564643,0.5454545454545454,-1.0,1.0296275082126647,0.005495096620918829, 0.0037029061632956398, 0.0028734129508215123, 0.0023423601564879237, 0.0019489011436785587, 0.001654661320422444, 0.00143451391033233, 0.0012807636913904458, 0.0011527505173021832, 0.0010494071356082712,0.0, 0.0, 0.0, 0.0, 0.0, 0.021371378595848936, 0.021371378595848933, 0.021371378595848933, 0.021371378595848933, 0.021371378595848943,0.001979148706688336, 0.002090418747572848, 0.0022088450115273117, 0.002344624938739948, 0.0025088626939777864, 0.002676282245927181, 0.002879387112673849, 0.003128562658927377, 0.003613187048073288, 0.0056152876049963794,1.5863567948272985, -0.36958053107429856, -0.37114001514179085, 0.03505980207187867, 0.032715833155123816, -0.3734511060944677, 0.10182675902230416, 0.16890093992851757, -0.03235519956077675, 0.17288232732611844
0.49377593360995853,0.49571170497785194,0.5193251402033745,nan,-1.0,1.0394743019461061,0.006602650380823955, 0.003803553542597671, 0.002607609282622825, 0.0019415223895516156, 0.0016228044904205796, 0.001420360436659797, 0.0012557070224064784, 0.0011346700783793177, 0.001084443499543343, 0.0010184966680704874,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0019314804675340561, 0.002007533381334922, 0.0020529675364510673, 0.0021125390856515957, 0.0021894134010911636, 0.0022464742255417884, 0.0023586768951485235, 0.0025141132921508956, 0.0028900135805876403, 0.0046097500773287295,1.5565561219629553, 0.025756164486027796, 0.02734261779994658, 0.13008978019720802, 0.23756214413003574, 0.18178546179719046, 1.0265628123094286, 0.28791441090324427, -0.1830946086758468, -0.026833754729030383
0.3872340425531915,0.38906662597399416,0.4211945041399579,1.0,-1.0,1.0237543468211037,0.004940074825890286, 0.002888672038857292, 0.0022734260321744426, 0.001997955427892838, 0.0018714794011103362, 0.0017896231636751409, 0.0017525661243031046, 0.001685515925654043, 0.0016176150445319933, 0.001616924803650327,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0014289591971562096, 0.0014845996612219113, 0.001543801884935462, 0.001640511215954835, 0.001769351535902496, 0.0019457599890489547, 0.002182751254378478, 0.00261935494130087, 0.003654019214136039, 0.0075639012830929124,1.5874621952841264, 0.0017182534402019078, 0.14090731924632757, -0.13482922093730054, -0.20475425013221354, 0.0028165025934984047, -0.20739368632967553, -0.14045812162136312, -0.2117318607235443, 0.13544634326531277
0.2751937984496124,0.2771318791267792,0.3740186726621863,0.625,-1.0,1.0457407851697893,0.00432837607662117, 0.0028036064320550004, 0.002268517853120753, 0.0019453402428227737, 0.0017848034334948131, 0.0016393880240242274, 0.00154821861143962, 0.0014692764647334894, 0.001399390561854486, 0.0013683117191860027,0.0, 0.0, 0.016799960714383923, 0.016799960714383923, 0.0, 0.016799960714383916, 0.01679996071438392, 0.0, 0.01679996071438392, 0.016799960714383926,0.001982920680080482, 0.001991674169578617, 0.002099181192731293, 0.0021756074248754165, 0.0024065154301454628, 0.0026652744500809795, 0.0031003964138671515, 0.0036147250870158126, 0.004447861481860661, 0.007863103137464853,1.5918695406141907, -0.00032623039514062015, 0.17775054187847636, 0.08876158055377852, 0.08770675995450344, 0.08783805675955346, -0.5296835748885627, -0.08710115447728048, 0.08634990697047766, -0.09108297292877751
0.33070866141732286,0.3317389805828578,0.2795610305321313,0.0,-1.0,1.0056192796121088,0.004250391342579639, 0.003599526314458117, 0.0031812357051092632, 0.002864236337757422, 0.002609530522911144, 0.0024038882103243997, 0.0022177974517981177, 0.0020893147713406048, 0.0020112004614245608, 0.0018706433495429048,0.018479956785822316, 0.01847995678582232, 0.036959913571644624, 0.03695991357164462, 0.018479956785822312, 0.03695991357164464, 0.036959913571644624, 0.03695991357164464, 0.036959913571644624, 0.03695991357164465,0.0013226034780907873, 0.001426580525415026, 0.0015650572860525464, 0.0017104269970946559, 0.0018683046458438538, 0.0020785823928751784, 0.0023256247077149406, 0.002598704805940284, 0.002965499964855253, 0.003419149863948304,1.5701994194272733, 0.14965403741493682, 0.00020405792279259099, 0.2242178165929421, -0.37373701441337803, -0.0004037253708336832, 0.0002705242256737222, 0.07465213879803372, 0.0004902871933670645, -0.00038881935871187763
0.3416666666666667,0.34337403268738986,0.5551448930456987,0.0,-1.0,1.07745291498278,0.0033166846764128583, 0.0024921880496266272, 0.0021055440487375648, 0.0018819129382201952, 0.0016663656885002682, 0.0015176186463031064, 0.00140505626170168, 0.001332013376494661, 0.0012598597424898223, 0.001193531269606083,0.019883497807530338, 0.019883497807530338, 0.039766995615060675, 0.019883497807530338, 0.039766995615060696, 0.019883497807530338, 0.019883497807530338, 0.03976699561506066, 0.019883497807530338, 0.019883497807530338,0.0028234336078595207, 0.0030301148888922757, 0.003271471909240519, 0.0035370597603412352, 0.00385614650818441, 0.004207746377107524, 0.004645737390816762, 0.005157349128663847, 0.005801200750104193, 0.007361993347306911,1.5693479023698365, -0.03795470072357515, 0.03785028120028268, 0.4973701780336658, -0.11398875963367242, -0.11453843871545345, -0.11513530973717952, -0.11413074734742913, -0.038711028118573645, -0.11535316093534163
0.20553359683794467,0.20649154274768863,0.17113054130624492,0.0,-1.0,1.013817747891317,0.004652098308337631, 0.0033355760304142413, 0.002974384615358516, 0.002698783922837993, 0.00245254938667358, 0.0022507187234780558, 0.0020731070015491326, 0.001904482536246385, 0.0017726038701692192, 0.0016347117335993911,0.015629814196964145, 0.01562981419696414, 0.01562981419696415, 0.01562981419696414, 0.01562981419696414, 0.015629814196964145, 0.015629814196964145, 0.01562981419696414, 0.01562981419696415, 0.01562981419696414,0.001218244015485371, 0.0013291767288616228, 0.001454491223927411, 0.0016110566529877297, 0.0017737287452449075, 0.00196492978752476, 0.002209063757201022, 0.0025202554397514942, 0.002927044963958917, 0.0035412001961502458,1.5702497561727322, 0.00030063587897603936, 0.24185992433782758, -1.927805493821928e-05, 0.3621788732550954, 0.3621396291371105, -0.12077736443877686, -0.1206785545901497, -0.12127123989706187, 0.11796072034167099
0.4637096774193548,0.4660945446094877,0.6374904617458296,0.0,-1.0,1.0231034181374512,0.004172418441576956, 0.0018964926661172656, 0.001536901007904285, 0.001393354088163751, 0.0013266895491530239, 0.001267111387663387, 0.0012171182194316863, 0.0011667804965047326, 0.0011130816457444739, 0.001013987969661615,0.023620997395411975, 0.023620997395411982, 0.02362099739541198, 0.0, 0.0, 0.0, 0.023620997395411982, 0.023620997395411982, 0.023620997395411986, 0.0,0.002352689710514317, 0.002417231577665596, 0.0025091081610808213, 0.00258728911661538, 0.0026999814467795025, 0.0028638092617306564, 0.003074181129302404, 0.0034576763193392823, 0.004228197539012594, 0.006562005422869181,1.5558034934362786, -0.19094974317166002, -0.025127176467777384, -0.02788369944622096, 0.1909451043545839, 0.19091836241635934, 0.6259280012384539, -0.13247471293829768, -0.248566504072574, 0.13056411408003865
