R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10, M_s11, M_s12,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10, P_s11, P_s12,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10, M_u11, M_u12,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10, P_u11, P_u12
0.07481296758104738,0.0750993688412261,0.20878701851756104,0.0,-1.0,1.0038391744677604,0.00047122598027714914, 0.0007200498521729008, 0.00044904701573494086, 0.0005635255302018701, 0.0002919053733165875, 0.0005472139150131096, 0.000792005764034655, 0.0016517004181689147, 0.0016328969205128992, 0.0007493824573509024, 0.0008175974669641692, 0.0008272629766029092,1.5662503151433402, 0.4485955783642119, 0.1101947131748742, -1.0836354618101494, 0.2961898083275768, 0.29631227739403615, -0.4405046860352872, -0.5337988297389739, -0.19474233015132494, 0.4656031386135034, 0.85482069607149, 1.1087021758499704,0.002142288920651542, 0.00096764931203793, 0.0020298179097352977, 0.0014789702009352585, 0.0018942038343534623, 0.0012011053279670965, 0.002605703599602274, 0.007164934458158102, 0.005830191260076678, 0.0021003524288803798, 0.0016678897308412567, 0.0019637316765177687,1.5702422001320628, 0.7331729373569398, -0.7323575635236689, -0.942284827779834, 1.1513121681324774, -0.5231862865030955, -0.5234324601624089, -0.5241260533580269, -0.10575745322109252, 0.10412523181201919, 1.1513350433875937, 0.9422823748272182
0.08723404255319149,0.08793863322184009,0.30705490120042667,0.1666666666666667,-1.0,1.001754414912499,0.0005509565529019573, 0.0003041591586534047, 0.00039484165866223906, 0.00041594585924980214, 0.000456403567646777, 0.00022660968040116042, 0.0004812464816360916, 0.0007419159874016303, 0.000679759448546406, 0.001056556438621808, 0.0009414096975727288, 0.000941834543991239,1.5667931399165356, 0.44653389766494694, -0.4759002610256743, -1.2080165581099125, 0.6735101257723122, -0.10984585556933348, -0.3728775897816835, 0.13960391013196352, 0.4613551295862264, 0.6661493325521489, 0.37321642901637997, 0.5196784647791122,0.0011562033508595842, 0.0008591434080676082, 0.0006857825853469159, 0.0009088634896501556, 0.0008233443829434436, 0.0005111744869313076, 0.0022197962893762005, 0.002732398688263822, 0.008969020157123735, 0.005424516936410891, 0.004534912857617608, 0.004518906959158261,1.6085078308865468, 1.1489793855249943, -0.5361587168026776, -1.4553630393702504, 1.1489574153570268, 0.3830320146970916, -0.689202108827432, 0.22974680450709759, 1.1480772094365865, 1.1482771681025727, 0.9953582628407426, 0.9953397798271043
0.1162227602905569,0.11665634397754786,0.18047095920111575,0.0,-1.0,1.0022537044892037,0.0005593629403211935, 0.0007227289250278093, 0.000554102674570192, 0.0005855650320952567, 0.00042931621795037813, 0.0005886225815612295, 0.0008404587854721395, 0.0017427874413475102, 0.0015405020616450662, 0.0008370850086282332, 0.0008518377515675968, 0.0007784533625874037,1.5661822555247853, 0.6946456089402099, -0.10507760273710649, -0.747416005533193, 0.5517033740102489, 0.42835884515185735, -0.38376041697297225, -0.3500602594511652, -0.06296204049868535, 0.4488024363455321, 0.9367278355038021, 0.9714916868862223,0.001307757845253097, 0.0010008222439634729, 0.0010126438135903799, 0.0011153418100523337, 0.0009772060411976317, 0.0006391062875775638, 0.0018462619416112203, 0.0035977868025620714, 0.002476541249934017, 0.0008112048145549776, 0.0009461653845619793, 0.001066140158058668,1.5704772848219963, 0.523521846122976, -0.3924588899885675, -0.9160968440658568, 0.6542175417497207, 0.13097954003864387, -0.13101701176813058, -0.2613807542467798, 0.3928506926672051, 0.7855157641184204, 1.0471961633299514, 0.9163236514957659
0.12170385395537525,0.12254168536025406,0.2881583452421137,0.0,-1.0,1.0049254958242884,0.0005054921921642775, 0.00034791391183352615, 0.0003345690020356861, 0.00040571671187179185, 0.00039620098140858773, 0.00020388716329721351, 0.00046660719791296706, 0.0008563022184312295, 0.0008450441072257289, 0.001226990135067569, 0.0010894093670771915, 0.0011329651237885108,1.5668874817011713, 0.8342116930260428, -0.710920817440505, -0.514934921499866, 0.8269357186175562, 0.13782799693643133, -0.3989608988228202, -0.021652994715982896, 0.4933322940768774, 0.17377200951003158, 0.17372850846979887, 0.24636270334705282,0.0011855150534682485, 0.0007018327485756437, 0.0006193355493631324, 0.0009155343589080711, 0.0008753481881092202, 0.0003589962323707417, 0.0011806731137947379, 0.002701438957602342, 0.004376651763510211, 0.003505646531229691, 0.0031861505836021107, 0.0032118734524939382,1.5700820015344716, 1.0467659370030429, -0.9421842531789152, -1.3607862518209766, 1.4655763681091756, 0.41880802860629274, -0.7328525334525924, 0.5244645235031068, 0.8382589515076216, 0.940635792015036, 1.150199216958004, 1.045455545570992
0.3412322274881517,0.34243668218954626,0.3986502783915018,0.0,-1.0,1.0049975343359585,0.0007700670472574162, 0.0008977826806315462, 0.0004704697166766419, 0.0008013494212870641, 0.00043901387215914485, 0.0005965948810360697, 0.0006913035931930514, 0.0018616238404188577, 0.0013380156160618932, 0.0007378411830367782, 0.0008248750439741826, 0.0007412061339547746,1.5816164780891855, 0.4970372070152652, -0.13527138311201628, -0.7229603802100785, 0.903652926225793, 0.361717365695266, -0.40660546411604526, -0.13553656971647482, 0.09039016094943643, 0.3615207189069583, 1.0395391034360424, 0.9491731863704702,0.0008636809071169072, 0.0011941218578623936, 0.0005200115203466182, 0.0009929845485945417, 0.0003746107429326117, 0.000826845066548053, 0.0008605416874082341, 0.0022034656351847767, 0.0016762817974185452, 0.0011180510023086252, 0.0012480491084798477, 0.0011372596842837567,1.5270023970311846, 0.8287431913972021, 0.04339669675860116, -1.1778642422582188, 0.8290972901987671, 0.4797453030245253, -0.6547566097176705, -0.6534180404129066, -0.653746020329755, 0.21836405041479398, 0.9162808225478258, 1.265160616322894
0.2543859649122807,0.2552028406790133,0.3240848490107846,nan,-1.0,1.0038167843658803,0.0005614463460125117, 0.0003933570256172469, 0.0003424254855102523, 0.0004693515131498138, 0.00042142929591466145, 0.00021481631324946662, 0.000422979833863608, 0.0010866990796874671, 0.0012626216615233478, 0.0013557104794865726, 0.0012221236339372895, 0.001242044805624259,1.5704544891762962, 0.7947978167367298, -0.5354489500576739, -1.2382020688682196, 1.1267524299926295, 0.2405074203128689, -0.23897166932474742, 0.08931998093099423, 0.3675239948025107, -0.17743121346163399, 0.04263679475075762, -0.0684066583367588,0.0007958668726355206, 0.0006252321490914421, 0.00034947003865220226, 0.0006972749940742806, 0.0005264443098395132, 0.00027690053792491046, 0.0006907531151593633, 0.001408812044926776, 0.0011060359133040986, 0.002276210418256073, 0.001943888941350474, 0.0019443282460745405,1.5703528301304577, 0.9195262166798605, -0.5966774991424717, -1.1365230165727416, 0.7044162430540865, 0.16144418170579378, -0.4879812544250145, -0.16487966680822985, 0.5936281285070055, 0.7016030935354197, 0.5933272453049113, 0.7018796492906229
0.0611353711790393,0.06171063275909389,0.17835632009611993,0.0,-1.0,1.0012628887841275,0.0005615596583119152, 0.0004671078781752798, 0.0005430862958830637, 0.0004416607592922191, 0.0004892167880605077, 0.0004629869533772241, 0.0005719629143353335, 0.0012141801925934857, 0.0012189010106996333, 0.0011981337272191732, 0.0012764570090543945, 0.0012883189971929097,1.5704134772435165, 0.65006976025203, -0.2774712116335258, -1.1832780479526122, 0.5769373633011724, 0.3360831006058126, 0.32884017670966686, 0.6933393108585649, 0.6938421092866237, 0.9277845813664786, 0.9129914379039328, 0.8551456067191819,0.0027418805800075415, 0.0013571347136244756, 0.0030093132660947704, 0.0013478350597752428, 0.002676350752561069, 0.002187108852073801, 0.0017339188524273803, 0.0036050456743040604, 0.0022009374366825365, 0.0032590388878969674, 0.004642789471609042, 0.0036866262163076377,1.5702943830188922, 1.3460390443002015, -0.6730896883991164, -1.5703489971687958, 1.57050421592454, 0.8974804463453753, 0.0005401828511853252, 0.4488674654983669, 0.6724668401131114, 0.6723071219113874, 0.896751135970003, 1.1212978024062659
0.05139186295503212,0.051758288942169974,0.09006919431179117,0.0,-1.0,1.0045811324916538,0.00038884777176107784, 0.0003810370324332276, 0.00024529932473935475, 0.00037375226641839297, 0.00027473136462051646, 0.0002440694659469326, 0.0004484301740613251, 0.0009106993279905913, 0.0009400469256812665, 0.0011319436931255047, 0.00196757750313993, 0.0010051109405720593,1.5812379013077211, 0.8295814593572325, -0.2481601286720751, -0.9572002813930756, 0.9430689621162294, 0.6311058105372392, 0.531933139891618, 0.5319074505899167, 0.7585319959779412, 0.8151139476164372, 0.8711637755234797, 0.9146349539487704,0.0006897506081895872, 0.0006528789917053657, 0.0004736674765452914, 0.0006385102439682103, 0.0005208602830389609, 0.00041743379889316623, 0.0007298733327126009, 0.0019574941981549496, 0.0020711651613848224, 0.00228488373702947, 0.003324325942362295, 0.0014251142805896736,1.5704034565544172, 1.046767655845582, -4.027893961305873e-05, -1.5703846000370731, 1.0470201102927925, 1.0469674901410067, 0.2621507553757709, 0.7861886176059576, 1.3083142334619104, 1.3077639719385192, 1.0460225099395277, 1.5697719667905312
0.2608695652173913,0.26220469849443917,0.4050406344812156,0.0,-1.0,1.0068063377121863,0.0004895740616766912, 0.00033051805597697064, 0.00035950971866972366, 0.0004008819953543547, 0.00038829817447380376, 0.00023440013738350743, 0.0006267798212377562, 0.0010655357361225133, 0.0009271786531870327, 0.0010448592564289525, 0.000905637423987713, 0.000918128015459608,1.5705027444205273, 0.9053690443317975, -0.055306953780373855, -1.10857681086232, 0.7020233742813946, 0.5728864015682689, 0.20339229641082995, 0.4615825384266223, 0.5910399133316179, 0.6834440188296512, 0.8497835975681335, 0.997721954484443,0.000652486215960347, 0.0006732403814862797, 0.00031973528626976297, 0.0006477628398100481, 0.00038294522289550873, 0.00040372877018914527, 0.0009335771906877511, 0.0027345348596533622, 0.0025831314374664934, 0.002587395692907494, 0.0018148212375467033, 0.001102365746176343,1.5704429479524618, 1.1515873574175302, -0.10470714944086493, -1.2562952697449428, 1.0470135505619773, 0.942321394854941, 0.9425443665773006, 0.20950762446558088, 1.256118226433426, 1.2560201351210218, 1.4654879083018555, 1.4655596116637533
0.047505938242280284,0.047816928564464754,0.18108870368511015,0.0,-1.0,1.0059265634514016,0.00046184937580431656, 0.0006786716594947413, 0.000425781616524056, 0.0005139421481059993, 0.0003190678864922212, 0.00047155865636245095, 0.0007345777740484876, 0.001177643175720964, 0.0013155440642225922, 0.0013858718197986492, 0.001190579505101756, 0.0007891033668968289,1.5745384050586206, 0.3753789234366412, 0.15650937729975328, -0.7128614167436674, 0.8069340501209483, 0.32855786211082677, -0.2511892013621817, 0.061639673570144854, 0.24961489985795518, 0.6418594644311167, 0.7833280435249512, 0.7678553748446958,0.0010435481686059875, 0.002310035489875293, 0.0018138612139354346, 0.0014832326091126905, 0.0008885445204465733, 0.002044482934361467, 0.0039034462564143425, 0.007484533768007666, 0.0052239394970823244, 0.004509580634311873, 0.006258396266221955, 0.004998030905509792,1.5699248587377066, 1.253329528914829, -0.31683418030171395, -1.568672122460825, 0.9434458627434381, 0.9394340167513496, -0.9574212606458741, -0.9771331090270007, 0.29083039336431155, 1.250496430184803, 0.9460054273530168, 1.2578015577841186
