R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10, M_s11, M_s12,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10, P_s11, P_s12,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10, M_u11, M_u12,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10, P_u11, P_u12
0.004338394793926247,0.00437039762724639,0.0015944205495997468,0.0,-1.0,1.000158761850953,0.0013684304444462228, 0.0010735647711932375, 0.0008965686662102153, 0.0011514655231917525, 0.001003221863759388, 0.0007689704413968635, 0.0015031971004338587, 0.0012356995847063131, 0.0014969298765486524, 0.0017475381445054142, 0.0017857857333464576, 0.0018897494736922842,1.580368702752581, 0.8556812776775188, -0.6699825312565806, -0.8073091619286112, 0.7727096621737071, 0.47948970463567403, 0.016151305179641157, 0.41264219632169047, 0.5973762007584792, 0.692691719028118, 0.7194044018435845, 0.7465819452676873,0.0007500782972687067, 0.0006317038851105663, 0.00012079190036080608, 0.0006895539690353138, 0.0004325055349889584, 0.000254027268790155, 0.00033347251504521695, 9.115853223627481e-05, 0.00020576438337534714, 0.0005643734279980705, 0.0007968693212104525, 0.000964853772870374,1.5703167246941947, 1.570392456351, -1.5707200087782744, -1.5703554138741191, 1.570519852091888, 1.5706341456795136, -1.5705831495206362, -1.5707388721137494, 1.5707166740782441, 1.5705167194892147, 1.5703563726102108, 1.5702477298891326
0.002,0.0020178528058649847,0.027172668549708255,0.5384615384615384,-1.0,1.000350430542068,0.001262346921574563, 0.0012232316253089485, 0.0013171900575859713, 0.0009970915006953982, 0.001115592240586338, 0.0011502666848641633, 0.0010646135604985751, 0.0016085603905438748, 0.001735592257376182, 0.0020536099362672374, 0.0010926478356456603, 0.0006884002408606076,1.5607400950068033, 0.39917076493263826, -0.2572215024114447, -0.6583684439040096, 0.8048124977359503, 0.006491438892269063, 0.10714718134215417, 0.12006495643845706, 0.37096711096822965, 0.1806201615308575, 0.3461490302206846, 0.5350996445652242,0.03169064274272746, 0.00023175061943052255, 0.031071790973433603, 0.016133448871161547, 0.031321225763697225, 0.01540296154850565, 0.024401495798085628, 0.009932214434008511, 0.003975270758611, 0.01770884222422255, 0.019609913116630864, 0.011897617797594625,3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0008286590604177973, 0.0008290698116691326, 0.0004181386656102251, 0.0007983050554125146, 0.0005068907702477941, 0.0005120885388554089, 0.0026413880935175858, 0.0018775844026852624, 0.0015137039830900331, 0.0012174651109244168, 0.0008746033094137114, 0.0007036932990100075,1.573384375784267, 0.3528606613601901, -0.23921697786123725, -0.4485401208866822, 0.9152610886731491, 0.3231160292344405, -0.05239962758284039, 0.4136986256374286, 0.47918315949585216, 0.5627935889406179, 0.6039745093012705, 0.5201927337512675,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0009336418346331256, 0.0012589441713268875, 0.0009346448552492199, 0.0009574008758476843, 0.0006577382570783926, 0.0009984187186836016, 0.001504213373777492, 0.0022862290628319626, 0.0015760338877974297, 0.0012652940184389924, 0.001499104636613596, 0.0013464582846356601,1.576431448453247, 0.4236121483325169, -0.018680492681067213, -0.769554418625685, 0.509517020341652, 0.260025225370396, -0.3815742354087945, -0.05398010861306393, 0.2851278187730606, 0.7877349653867188, 0.6905367653003182, 0.5571717112252188,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0012877252850395974, 0.0011791637702812474, 0.0008183860018610205, 0.0011729253734533657, 0.0009085418739634739, 0.0007857409794047971, 0.0014674424710257635, 0.0012702850009106007, 0.0015255733593589086, 0.0015968389868912121, 0.0016619355948579843, 0.0016627219330071618,1.5600832302187544, 0.7235329159017766, -0.5177712039782066, -0.902814270768175, 0.9094117089088944, 0.3984475887775759, -0.14547883887830218, 0.597815037976835, 0.6907781927844863, 0.6970332047940043, 1.0221401874363938, 0.9290033631951432,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0008688617036242604, 0.0013908040036887347, 0.0010183692824114357, 0.0009870722062005058, 0.0006000324287016406, 0.00115512907684741, 0.0014019091123614927, 0.0022354758208111137, 0.0016483709379894072, 0.0015256024175037955, 0.0015273257256263107, 0.0013013190473326235,1.5672092911519222, 0.44087350798838837, 0.006014891054070282, -0.6526251876385538, 0.46028059271358024, 0.3665615236850839, -0.40414448884630333, 0.06848296273789618, 0.2921621437290667, 0.5774118195540491, 0.6149451868408973, 0.4532980903942887,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.003992015968063872,0.004013582987180644,0.00015427818316981812,0.0,-1.0,1.000000270975154,0.0013432315642292446, 0.001181658267720892, 0.0014260355345027751, 0.0009278647989110414, 0.00125899449838336, 0.0011620960923463986, 0.0009244574158453009, 0.0016752658372724352, 0.0017620485232937516, 0.0021350476357195865, 0.0011735546749122015, 0.0007268617755699036,1.5668389135459122, 0.3902537804835575, -0.3141205801206182, -0.6983945167960747, 0.8869781943250193, 0.038062118698545075, -0.06860280554648306, 0.08270575748440338, 0.019360727544517575, 0.13236866937566166, 0.40900491354656976, 0.377509336306131,3.574596626452934e-05, 1.8615441700776548e-05, 4.371520201373075e-05, 1.8705971813475444e-05, 3.920001008737141e-05, 2.8515542591371187e-05, 6.652143827997578e-05, 7.541190974859021e-05, 6.855927653938661e-05, 0.00010394508927921322, 3.8464952449657185e-05, 6.691222846638345e-05,1.5707837488020346, -1.5707899927458666, -1.570777324006384, -1.5707930408921726, 1.570780332286347, -1.5707835823900673, 1.5707761652128396, 1.5707717254948421, 1.570774709425951, 1.5707629358344395, 1.5707847116140055, 1.5707743902937563
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0007555701411047414, 0.0008178063346685887, 0.0004281244095337731, 0.0007413178578234977, 0.0004737557447880288, 0.0005562844632285667, 0.0024840658758687297, 0.0018980303425457227, 0.0015190740262961385, 0.0012345906145526662, 0.0007380918029177819, 0.0006692356633288918,1.5703847060559388, 0.2785376014115978, -0.3130059722646441, -0.5687733080478884, 0.8307281182791098, 0.0624853715323218, 0.006872054760256331, 0.3979259102953017, 0.249990681335781, 0.39788145591117297, 0.4834124651048533, 0.5176078843944873,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0013263440118772669, 0.0010605095611882767, 0.0015341881624299058, 0.0009263733980327201, 0.001338419746863708, 0.0011343429084909448, 0.001029433184224965, 0.0015395157552267472, 0.0016210320851862798, 0.002003173678890362, 0.0010887055591552027, 0.0006973482637535914,1.5670619155961596, 0.23967572098563092, -0.44212981061713824, -0.675909897302186, 0.8540030144764041, -0.03668954883727725, 0.04938829098639024, 0.08619158148562145, 0.0737615012973715, -0.03080618013656558, 0.3993388404998067, 0.3379116081752509,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0012004858001683754, 0.0010449460313429941, 0.0009432530831440851, 0.0010085804795676144, 0.0009301792308421631, 0.0008295064982805034, 0.0014041625473597875, 0.0013343058658825107, 0.0016091193049748264, 0.0016668794482302355, 0.001644642106730929, 0.001635072014601219,1.5701675848280878, 0.7882379214988186, -0.5603800575993365, -1.107520287745224, 0.7882942874904365, 0.4430579876566897, 0.05232682891019178, 0.5407280212064002, 0.6513412927629125, 0.7684279378585851, 0.8399790969597252, 0.7291435214078824,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
