R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10, M_s11, M_s12,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10, P_s11, P_s12,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10, M_u11, M_u12,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10, P_u11, P_u12
0.0033333333333333335,0.003360155007256605,0.0029169501428702835,0.0,-1.0,1.000850674978796,0.000490582146495722, 0.0007784909573582463, 0.0004116576435950899, 0.0005954855939932012, 0.0002905054311417862, 0.0005689023927779339, 0.0006097724181862231, 0.001608698791923607, 0.002221473757645735, 0.001771147166451098, 0.0011341591860116753, 0.0008713546316323439,1.5652409279524522, 0.19907850905461255, 0.24659738243500842, -0.22020977514999868, 0.5673837482709567, 0.32524835288139226, -0.28342185833026545, 0.015927010639748215, -0.01572142003220961, 0.4358552264580321, 0.2359074724378996, 0.13614513119339458,0.0005276990349661722, 0.0007808721032719689, 0.00038088613211866007, 0.000639181451502386, 0.00024422149969104975, 0.0005552539510541124, 0.00043746434440251165, 0.0010994487878092727, 0.0011851072548583847, 0.001529315448660238, 0.0014829428847050546, 0.00106762536456305,1.5703747987261796, 1.5701082203301557, 1.570529634863224, -1.570240853036178, 1.5707188902270988, 1.5703190143308168, -1.570410842148278, -1.5700421825310402, -1.5706809016723766, 1.569534482181296, 1.5694993566301896, 1.5698554687862678
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0005247636292121207, 0.0007811285550634945, 0.000498589885707553, 0.0006106434249524473, 0.00032114084949467174, 0.0006053583123375583, 0.0006339555399574541, 0.0013480698563123217, 0.002147763720479276, 0.0017890829064127693, 0.001143879734125326, 0.0008110169185629491,1.5677987220375198, 0.20523624494492967, 0.016197965222775095, -0.26477531931535736, 0.5242929925101363, 0.23789588558394067, -0.23252888348143083, -0.05939177825333436, -0.04840377437668618, 0.42687549110851547, 0.3348107482644405, 0.17274234977347613,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0005570543666745232, 0.0007812146092652424, 0.0004545361281633012, 0.0006358722554966038, 0.0003265710163856299, 0.0005790012453991725, 0.0006356732802503032, 0.0015555427521115723, 0.002158820609308488, 0.0017556102966441568, 0.001107461299645594, 0.0008093003748193481,1.5758808271914488, 0.40938941616283697, 0.10185094407489466, -0.2878963205051314, 0.592096727152321, 0.16443430133649103, -0.019389970218722057, -0.01315803481766866, 0.3178814876516672, 0.527628905690457, 0.3449284921998792, 0.17631928677011943,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0,0.0,0.0,0.0,-1.0,-1.0,0.00045765742083154554, 0.0007521563291963362, 0.0004728470140239826, 0.0005811176182284548, 0.0002969762391443907, 0.0005802239338196751, 0.0006551577668779298, 0.0015817929897795284, 0.0020820450145368004, 0.0016108522543736292, 0.0010608012386927649, 0.0008047513216246249,1.5784674652981647, 0.438216763394215, 0.21649474159016957, -0.22683503903326743, 0.3114313925036008, 0.40649618222001066, -0.3004616327140996, -0.14300940622201855, -0.1849516351150634, 0.34270736581652894, 0.44830669437213955, 0.33245377235335916,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0004756952110746976, 0.0007091065103550401, 0.0003831691325643771, 0.0005787790957573397, 0.0002598086735000967, 0.0005189285986217505, 0.0005727074415250487, 0.001593527186474069, 0.002287028176437025, 0.0017351578847244983, 0.0010501492110720082, 0.0007685124882511101,1.5679337252801333, 0.07263119494997397, 0.14569103883707413, -0.10394290950048879, 0.30212729916977266, 0.40095411216135146, -0.22917512812775667, 0.0517854759481151, 0.28077758664253183, 0.5096981609251231, 0.32236230089439244, 0.21319316858026457,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0005187642458834225, 0.0007741655302760649, 0.0004259875800851431, 0.0006574886603946188, 0.000263283699387124, 0.000585146656477317, 0.0006489174841786436, 0.001413630687403184, 0.001977054527747767, 0.0016386853105426775, 0.0010687055482453333, 0.0008105259856604263,1.5731340437846957, 0.41648426059483357, -0.09384082350919064, 0.26591561825135585, 0.1509908860765389, 0.41665056522937344, 0.05746754957501478, 0.20328102383200491, 0.29149071439322316, 0.4682827970932439, 0.228679681940883, 0.2809951495013075,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0017271157167530224,0.001741499092515537,0.03323795731344311,0.23529411764705885,-1.0,1.0000293420647746,0.0005056876069962377, 0.000678017268028801, 0.00039241764980875275, 0.000563868450904476, 0.0003030924744696858, 0.0005037589749200456, 0.0006236332158852916, 0.001590781498836303, 0.002272604966048133, 0.0017974377371334843, 0.0011392148858601554, 0.0008531394934242464,1.5704919588400994, 0.18459633926074326, -0.09777879043789839, 0.065448092195625, 0.4726945776300837, 0.30430331521097187, -0.14669383543925513, -0.25518780526340995, 0.2766853011198477, 0.6239054839437204, 0.4501527278556631, 0.13527352045693963,0.014013207899971156, 0.030574996755586926, 0.020092462892703573, 0.02334756546236321, 0.009613861337376456, 0.021971215151032047, 0.005315576843714958, 0.00568467424302926, 0.02406400127172435, 0.028426159167240814, 0.02702996098098293, 0.01290328569252383,0.0, 0.0, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 3.141592653589793, 3.141592653589793, 0.0, 0.0, 0.0, 0.0
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0005125463352755118, 0.000730089126131421, 0.0003698815948004515, 0.0005885181078805013, 0.0002914986738434031, 0.0005113697354878507, 0.0005605218838475333, 0.0015205181176335244, 0.002173827520554303, 0.001747861228645951, 0.0010810782921795753, 0.0008187402824871873,1.565225867757492, 0.5252558466156375, 0.0002829504069834989, -0.13112513658571726, 0.514537565092601, 0.1367678161690312, 0.026073260546993424, -0.12643863447397583, 0.4096350648723672, 0.42893290305705634, 0.4721193061853072, 0.1886537665595989,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0005394907097972721, 0.0007056745263339079, 0.00040276169906907196, 0.0005720888629711538, 0.000334808646639937, 0.0005258928934240201, 0.0005275342359797076, 0.0013556708192919767, 0.001947875912891425, 0.0016524890412936589, 0.0011092212663677214, 0.000809611879354272,1.5705344292365253, 0.17313050884485673, 0.2205727857252368, -0.2571924783142796, 0.25729049322644487, 0.436040377687284, -0.12053611631085681, 0.04760086390501271, 0.310191492767134, 0.519487960905649, 0.393398644226565, 0.21491358440940384,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0005493299165787376, 0.000762142588034328, 0.000465698264548344, 0.0006409405361244552, 0.00034474356646989796, 0.000569927054664525, 0.0005926233877070607, 0.001509681827029338, 0.002108146038235466, 0.001731393074347954, 0.00111021081385722, 0.0008365890846624053,1.5757510484211559, 0.5250195017702575, 0.13652923124260952, -0.04181502368697672, 0.3256108370764703, 0.2730441666590447, 0.01059661666602192, -0.02077999694030987, 0.14720656397099485, 0.3147640289858478, 0.4617264483902971, 0.2623111501626798,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
