R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10, M_s11, M_s12,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10, P_s11, P_s12,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10, M_u11, M_u12,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10, P_u11, P_u12
0.08121827411167512,0.0817156047535718,0.1929908150869692,0.0,-1.0,1.0031688940649173,0.0003456591124671791, 0.0008595237549606546, 0.0009518910245915418, 0.0004661757790885875, 0.0005695811271607364, 0.0008920313107039391, 0.000693391186773525, 0.0010022088646558923, 0.001307074261905279, 0.0008355170048631791, 0.001450114082417885, 0.001170440797553507,0.017356865489446364, 0.008678432744723187, 0.008678432744723186, 0.008678432744723187, 0.008678432744723187, 0.008678432744723187, 0.008678432744723186, 0.008678432744723186, 0.008678432744723186, 0.008678432744723186, 0.008678432744723186, 0.008678432744723186,0.0008530778841500998, 0.002465312992610699, 0.003116101363580816, 0.0009644785502948582, 0.001907909846778863, 0.0027852346137785876, 0.0024909067076073882, 0.0028886682658333146, 0.0027109941841213844, 0.0017720069725018612, 0.003539697702307343, 0.0030293213225618563,1.5702264710672922, 0.19745447303368324, -0.19467112029611616, -0.19662865394827797, 0.7842879331275833, 0.001390016469158109, 0.7852311923098868, 0.9803253502455677, 0.5885377448537885, 0.9811239506220264, 0.589163282751361, 0.7846140333107207
0.1044776119402985,0.10497945906347611,0.1909921172891452,0.0,-1.0,1.0022301923962997,0.00039524133987779724, 0.0010812907291450815, 0.0011873136911054515, 0.0005043116218573685, 0.0007107395516429083, 0.001114712784420776, 0.000772909464414633, 0.0012032580871412873, 0.001157460873323526, 0.0008033251599442261, 0.00106349017399941, 0.0010164518180868411,0.008726646259971644, 0.008726646259971648, 0.008726646259971644, 0.008726646259971644, 0.008726646259971648, 0.008726646259971648, 0.00872664625997165, 0.008726646259971648, 0.008726646259971644, 0.008726646259971648, 0.00872664625997165, 0.017453292519943295,0.0007054292148133247, 0.0019104144061517139, 0.0018430529876986065, 0.0010411290431676773, 0.0011177463912919882, 0.0018681434395189673, 0.0017717635051142354, 0.0021430697109693893, 0.002173875543234749, 0.0011708092579860382, 0.0030865579840655775, 0.003448417082529871,1.570401972823068, 0.07408597933572689, 0.07448489758172427, -0.0742142872279223, 0.22438493040173782, 0.07432419020042905, 0.6702421827853678, 0.5201671933083946, 0.8206816365293881, 0.9739914032248818, 0.669371816688221, 0.6716161315789206
0.20833333333333334,0.20976344055843862,0.19657000248646286,0.4545454545454546,-1.0,1.022731857931099,0.00044339244474675264, 0.0010055685714976238, 0.0012018979144338842, 0.000543573912680846, 0.0007595528953452632, 0.001097597418334672, 0.0009220039762786603, 0.001289737266368368, 0.0015106065337961705, 0.0008675072785475346, 0.0011035266296704996, 0.0013887949345380481,0.0, 0.018371886863098204, 0.018371886863098204, 0.018371886863098204, 0.0, 0.018371886863098204, 0.0, 0.0183718868630982, 0.018371886863098208, 0.0, 0.0, 0.0,0.0003556828633748541, 0.0013478711463641316, 0.0011950426943659667, 0.000793535572170338, 0.0005604742617650132, 0.001256888422583732, 0.0007745006406308722, 0.0012002687785027646, 0.0011498392501824038, 0.0008329031349035246, 0.0009822735109906615, 0.0008317350555748251,1.53573548784371, 5.0145442192531904e-06, -0.5583392997649949, -0.20936202741161647, 0.9074135447075111, -0.27916585856106546, 1.1866394711160575, 1.1862938340410094, 1.465557314314894, 1.2561916616503976, 0.9771000278563292, 0.41866030865921255
0.05811138014527845,0.05836674859950379,0.22146688124028946,0.0,-1.0,1.0012740053059652,0.0003808032738286127, 0.0006997469184851728, 0.0005089919512400597, 0.000494417399198977, 0.0002954779123877983, 0.0005755504797156236, 0.000760195225967222, 0.0010551854007624158, 0.0008873051472450276, 0.0010777955982984866, 0.001148978236622384, 0.0011975157179737483,0.008076073659613865, 0.008076073659613865, 0.0, 0.0, 0.008076073659613863, 0.008076073659613865, 0.008076073659613867, 0.0, 0.0, 0.0, 0.0, 0.008076073659613863,0.001356108139339331, 0.0030000488016339298, 0.0025750563140608243, 0.002001931859976448, 0.001597359299412117, 0.0026665420977558807, 0.003742772760214192, 0.005474240370463007, 0.0024021604532461598, 0.001940627877940855, 0.006062876498908428, 0.009054791305598638,1.5695885418054158, 0.5286537469059952, -0.2559871765270295, -0.7873593146347506, 0.7821104035663193, 0.5291288184049552, -1.3064997404540448, -0.4893485406256654, 0.006793724519524761, 1.0463620724751486, 1.0289224775702797, 0.7768699493157628
0.03902439024390244,0.03927730104191264,0.1374161137353255,nan,-1.0,1.0071521371078396,0.00035277617512346517, 0.0005737319878924956, 0.0004824931100074423, 0.00038541959547432086, 0.0002994256663303087, 0.0005000594623109832, 0.0003103453366460554, 0.000873038446585435, 0.0008832032060899125, 0.00104378785994787, 0.0017723383503896629, 0.0016704572954820219,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0007077856610664936, 0.0036264787365990654, 0.0027739242389456416, 0.0021632354239531377, 0.00126905372431317, 0.0031877340030359138, 0.0017627337538137428, 0.0032398956081776333, 0.002520201325321128, 0.0018983874291371003, 0.005883625893490375, 0.006850450368027958,1.5704603845226297, 0.7828142047508048, 0.39049134506873956, -1.1766207671417497, 0.0009279105607148674, 0.39030136401997817, -0.7855493847104118, 0.7833623988477441, 0.7836999053533096, 1.176952994781663, 1.5682256483714772, 0.7849467672926065
0.2727272727272727,0.27392046021070515,0.4844482528614595,1.0,-1.0,1.00785188815164,0.0003991435740868147, 0.0005424801500570945, 0.00043131624633338875, 0.00047487040078233306, 0.00032690521917287104, 0.0003870390324346349, 0.00035242340955042627, 0.0006008591950013035, 0.0008026929629212728, 0.0006849824467228576, 0.000717843215476262, 0.001324722936196054,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.000754546557817721, 0.0018108006437495096, 0.0014557469015012824, 0.0011763346501986276, 0.0008396444719105638, 0.0015860802297551306, 0.0004209839252457269, 0.0015029444645007555, 0.0020671327023345423, 0.0013564723910010588, 0.0015882935137805489, 0.003094975820971858,1.5454956992040474, 0.3511836623821288, 0.002339985759569773, -0.698894543885201, 0.9462356971459458, 0.3513995096871304, -0.3974745262689402, 0.49884329144146683, 0.6903025368933365, 0.7961232750123153, 1.0950057239230075, 0.9454133308457999
0.03653846153846154,0.036912103564336496,0.10544836877169532,0.10000000000000003,-1.0,1.0028536987258927,0.00023625596896971314, 0.00033228023408868004, 0.00029126915137913913, 0.00024067424443593365, 0.00023096614830524434, 0.0002956952399230887, 0.00036629425373474776, 0.0011468745100473704, 0.0010226712880313724, 0.0011386778605325728, 0.0010858727275424554, 0.0012885937836475965,0.012541288038282607, 0.006270644019141302, 0.006270644019141301, 0.012541288038282606, 0.006270644019141303, 0.006270644019141302, 0.0125412880382826, 0.012541288038282604, 0.006270644019141303, 0.0125412880382826, 0.01881193205742391, 0.0,0.0006809734271344869, 0.0012137755641741781, 0.0007947804464534915, 0.0008576683918496996, 0.00048158027064935374, 0.0010083231808175074, 0.0006187479945240319, 0.004410413300118072, 0.003002676205345704, 0.0035260874315281563, 0.0038512494818424624, 0.0034131859542041003,1.4878628720938765, 0.8259045211007919, 0.495475311214261, -0.9915391478731334, 0.1655093838206103, 0.4953391223006152, -0.33112209554656763, 0.1618101224601852, 0.823991407157403, 0.8249433137186216, 0.8258811562481718, 0.4960083640782009
0.05421686746987952,0.0546157285664026,0.16096891816095318,0.5,-1.0,1.0008956232698498,0.00017623073672472632, 0.0003440234978043885, 0.00028483034912244457, 0.0002379053201456135, 0.00014337837327585635, 0.0002986573232407104, 0.0002894411918139322, 0.0007546708615035234, 0.0009001051510979496, 0.001026868448425031, 0.0013685823318777322, 0.001510154124037812,0.006670048096793616, 0.006670048096793616, 0.006670048096793616, 0.0, 0.0, 0.006670048096793616, 0.0, 0.006670048096793616, 0.0, 0.006670048096793616, 0.0, 0.006670048096793616,0.0003613805032613659, 0.000791942150674667, 0.0006740239756484105, 0.0005100123097473273, 0.0003062236188079705, 0.000716454175603392, 0.0012230429344064536, 0.002194035055590764, 0.00325054997948753, 0.003803328830113848, 0.005540442781657295, 0.005176343539800767,1.62871002527411, 0.9307923173983228, 0.6983513712167516, -0.6979749549926901, 0.23246562439575183, 0.6982135080537195, -0.23261165769511497, 0.4656391623500445, 1.1617697221777277, 1.1613890132683762, 0.696749086845197, 1.3952571677645003
0.23333333333333334,0.23510209928528214,0.29058002756813617,nan,-1.0,1.0957162887116347,0.00021292698266704523, 0.0005747034422043842, 0.0005542355831620116, 0.00032848921414360113, 0.0003327611945759471, 0.000548162049629029, 0.0003700473209718166, 0.001413105726538752, 0.0011096238254992086, 0.0012626563458034649, 0.0010427371860491819, 0.0009244570237623896,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.00027710956113688614, 0.0005157780621839911, 0.0004378974770377379, 0.0003188404971728075, 0.00025312556107094425, 0.0004654429903651404, 0.000968707919853992, 0.0030274349690040713, 0.002002738828117888, 0.0014212742993367608, 0.0012242069676076533, 0.0007610977998982566,1.5706501060265103, 0.6731715221378474, 0.11229132997364796, -1.0097134186217374, 0.8975053389080629, 0.5610340760442435, -1.1216456052161168, -0.5599749367069776, -0.1117021678178551, 1.121792141514555, 1.121667073927436, 1.3460751559761543
0.1278825995807128,0.12871247046713505,0.36943108422810356,0.26086956521739135,-1.0,1.0048166217736536,0.00018774465094126313, 0.0004140949218860209, 0.000313770452836807, 0.00027280570286406923, 0.0001940451523949256, 0.00035514086000360304, 0.0005461939611503289, 0.0012701725460414512, 0.0012786741826854111, 0.0009963639248245135, 0.0006497379667269476, 0.0005069707164016329,0.015103810834566312, 0.015103810834566318, 0.015103810834566304, 0.0, 0.007551905417283152, 0.015103810834566309, 0.0075519054172831545, 0.007551905417283156, 0.015103810834566312, 0.007551905417283156, 0.015103810834566307, 0.0075519054172831545,0.0009389611906026774, 0.002109184347960105, 0.0012980092621519216, 0.001541366260677479, 0.00054313480936495, 0.001682968975664496, 0.0025310049099083916, 0.006532717918534595, 0.004044621520298848, 0.002706872533054163, 0.0025220789429965572, 0.0014600691207252764,1.5960505789489732, 0.46374411415316896, 0.3610774640989111, -0.6695996203042571, 0.05042031355460927, 0.4638707886983079, -0.2579570465118043, -0.25006105902393866, 0.7696840248358927, 0.8721986346645205, 0.7676207137027932, 0.8732418150405955
