R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10, M_s11, M_s12,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10, P_s11, P_s12,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10, M_u11, M_u12,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10, P_u11, P_u12
0.02493765586034913,0.02506432855667083,0.1540569468434771,0.0,-1.0,1.000454100319326,0.0002502366528901958, 0.0005023221692401827, 0.0005013968606140562, 0.00029868622816567103, 0.00028581683485608264, 0.0004953291050052035, 0.0005363184208498424, 0.0013545443695544902, 0.0012719904386611924, 0.0017264423714220707, 0.0008072766739662376, 0.0006113984397828684,0.008034763819922745, 0.0, 0.0, 0.008034763819922746, 0.008034763819922745, 0.0, 0.008034763819922743, 0.008034763819922746, 0.0, 0.008034763819922746, 0.008034763819922745, 0.0,0.002509060466757082, 0.002242793456016915, 0.004450349575512368, 0.0014220519530475056, 0.003386081998860499, 0.003311214099803005, 0.0022332178321027873, 0.003777725940848365, 0.007056052470413356, 0.018276872482030932, 0.008935294528244951, 0.003933837380713328,1.5699545955649001, -0.31322944221146354, -0.3124014418089908, -0.3141865080369689, 0.9411859447694646, -0.31281095647881885, -0.9423106325059363, -0.31244646688505884, 0.3144614543428111, -0.3130058822056926, 0.9423854585910842, 0.9416469364847497
0.04081632653061224,0.04102009354978372,0.12093813892894424,0.0,-1.0,1.0011873153067188,0.0002774430605097772, 0.0004890063517298828, 0.0005611621226881912, 0.00030186951751998755, 0.0003468775703567357, 0.0005157516718562999, 0.0005380916826884608, 0.001527077690098046, 0.001634769034443903, 0.0019171860136347623, 0.0006305330638037426, 0.000680298607319613,0.0, 0.008355299610611154, 0.00835529961061115, 0.0167105992212223, 0.008355299610611145, 0.008355299610611154, 0.016710599221222304, 0.016710599221222304, 0.0167105992212223, 0.016710599221222304, 0.008355299610611152, 0.008355299610611152,0.0007450216478924937, 0.0012214662269187523, 0.001089990201805064, 0.0007444449166379242, 0.0007078535733422403, 0.0011102263432695735, 0.0015488192446974777, 0.006264954038636868, 0.005454472759688438, 0.007469291300055575, 0.0023364173683540408, 0.0017625378042564978,1.570508488172841, -0.7841694412671922, -1.5693272819137134, 0.3921631281282943, 1.5698650560145149, -0.7840604241862698, -0.39252465314177, -0.0008894712675487915, -0.38552619185805737, 0.7834507731449925, 0.39305388972297517, 1.1795723736480404
0.251063829787234,0.2520485936881739,0.493311690176422,1.0,-1.0,1.0088034540173607,0.0001626256557738804, 0.0003286177254875833, 0.000435481913676578, 0.00015916697937434557, 0.0002879168560787349, 0.00037064530130718457, 0.00036858558836008087, 0.0011368930699717998, 0.0012018555617516853, 0.0007646956323087254, 0.00043529333603188836, 0.0004394565526502758,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0006993308626032123, 0.0007183007127581094, 0.0011499722062476149, 0.0005152032135432755, 0.0008789386682897696, 0.000882380038564734, 0.0009805913020180705, 0.0037910769769055985, 0.0038072851099084423, 0.0022422087080562706, 0.0012535757608727648, 0.0007718957931476503,1.5438343743703968, 0.5318556357450208, 0.10623845082547442, -0.6917435503590096, 0.3727033947302536, 0.31904903182630606, -0.4785344409676757, -0.4756608129086166, -0.6898571945969535, -0.05219459820795034, 0.5851235314283179, 0.2124927814513061
0.016597510373443983,0.016684868706963445,0.06788091180541385,0.0,-1.0,1.0005742905940505,0.00027985121030990395, 0.0006975367687989007, 0.0006402866555961749, 0.0004437571254388338, 0.00030255715079474606, 0.0006602670133566682, 0.0009125926586859862, 0.0013271461806601765, 0.0014419197774909048, 0.0013274866310603124, 0.0009241085523338685, 0.0009731196024928815,0.006627832602510112, 0.006627832602510112, 0.006627832602510112, 0.006627832602510112, 0.013255665205020225, 0.006627832602510112, 0.006627832602510112, 0.006627832602510112, 0.0, 0.0, 0.0, 0.006627832602510112,0.0015651408880220184, 0.0035484821036310685, 0.002182975365117179, 0.002507605123647903, 0.0007352631967881833, 0.00279701961910832, 0.0028061730346771166, 0.00550356616778102, 0.006759970411625692, 0.004764179605272049, 0.0029318959569848034, 0.0067467976933886595,1.5697077633979628, 1.5688510450757716, 1.569997270098976, -1.5692768018603935, -0.7854146599528378, 1.5694682511557714, -0.00017671353509302046, -0.0011306266057088954, 1.5660069077244558, 1.5677537221221862, 1.5691857248541092, 1.5680276332066216
0.031180400890868598,0.03140978803688759,0.05405100313704496,0.0,-1.0,1.0028143135202405,0.00032774838208867466, 0.0009228971180408613, 0.0007923034999478844, 0.00057183344462926, 0.00038385394877702886, 0.0008333519367587275, 0.0010413453885071914, 0.001556908083984851, 0.0014419651297105163, 0.0014183370151829588, 0.0009941519528832094, 0.0007788410485834398,0.014444104154435826, 0.021666156231653747, 0.007222052077217914, 0.007222052077217915, 0.014444104154435826, 0.021666156231653747, 0.0072220520772179175, 0.021666156231653747, 0.021666156231653747, 0.021666156231653747, 0.021666156231653747, 0.021666156231653747,0.0004511964487303192, 0.0015881402122730076, 0.0012321326454714334, 0.0009996597770205425, 0.0004631296550706539, 0.0014035329383131592, 0.002053298372449357, 0.002777573509143168, 0.002592361693987668, 0.0026400624131802143, 0.0019265623027277978, 0.001514600713342052,1.5704564525214366, 1.1222788448064558, 0.6738446369616974, -1.1219777667018933, -0.6736788015818116, 0.6736576450697135, 0.2214911825830463, 0.6686584137865171, 1.5696192393783999, 0.6738861658605078, 0.6737876835117019, 0.6734787971171602
0.14410480349344978,0.14478815204433806,0.32752018524754795,1.0,-1.0,1.004511679440537,0.00021539741369406664, 0.0005992192747513471, 0.0005126394012187768, 0.00036854721686139656, 0.00022880256103659957, 0.0005352438200259396, 0.0006962531892597254, 0.001091399357199688, 0.001391419451662383, 0.0012944575790629863, 0.0007369817172575414, 0.0006455610513455509,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.00045551120277052495, 0.001996771459000951, 0.0015865802159525954, 0.001196529335812301, 0.0005841029536824645, 0.0017839699285584739, 0.0018099145298211025, 0.0028465047976471898, 0.003831466273391126, 0.003555694544726854, 0.002532075029752992, 0.0018762119018761007,1.618240104863871, 1.427306643399996, 1.2370674776807606, -1.2371761394718936, -0.856606099017182, 1.4273849856451077, 0.284437999532109, 0.28473423687558047, 1.0467900006572661, 1.0467303918497073, 1.04669783634336, 1.0467119569362233
0.017467248908296942,0.01759756827385908,0.08894244271942023,nan,-1.0,1.0016268381648061,0.00029979558636222044, 0.0007098854183796151, 0.0006231449481896668, 0.00044377537819474287, 0.0003026349062316784, 0.0006337277590625511, 0.0003784727855403181, 0.0009633363948521816, 0.0009569834906951956, 0.0010978489172598965, 0.0017242822789853686, 0.00115785388171554,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0009320758053264655, 0.003531202269599864, 0.002677151300218878, 0.002193459000279157, 0.0010108631745079182, 0.003125987926634123, 0.0007691165298781631, 0.003460739450679267, 0.0032122581617728594, 0.002732090019592905, 0.01827205736219793, 0.009107985100640148,1.570370448954642, 0.775257245333346, -0.009654055707132944, -1.565330651777584, 0.0050422632193329806, -0.009935487704155562, -0.7807291204937348, 0.009958920192274444, 1.570351719606015, 1.5662913593773635, 1.1204049142137429, 0.9246380509666137
0.0703971119133574,0.07094412166400932,0.20560988099918714,0.4545454545454546,-1.0,1.00222645780626,0.0002163255162938051, 0.0005507609792846352, 0.0004753962615051694, 0.0003463636126006974, 0.0002501881955598899, 0.0004963126484821766, 0.0003117872995900638, 0.0007192561665579385, 0.0007435471272310052, 0.0008870077084883951, 0.0014849467645108912, 0.000604685518207582,0.0, 0.006100179909883097, 0.006100179909883086, 0.006100179909883093, 0.006100179909883097, 0.006100179909883097, 0.0, 0.0, 0.0, 0.0, 0.0061001799098830915, 0.0,0.0006622832926786573, 0.0014309693082697784, 0.0012228476941869724, 0.0009062595654266406, 0.0006605582169744281, 0.0012960171743587308, 0.0011042445317295947, 0.0030410368609581125, 0.0025820199247402922, 0.0023826158094947965, 0.006877043061787853, 0.0020549517360715242,1.5301419039925213, 0.2863171490809937, 0.13309143082112265, -0.7069281657604035, 0.5773245379010007, 0.12967860243555604, 0.34134089512288485, 0.4522369761647536, 1.2528175719282175, 1.2409027060969968, 0.2477694849768143, 0.032131820184318254
0.28,0.2809741202230118,0.3224038644019858,1.0,-1.0,1.004778977123047,0.00033579808946118645, 0.0009727952130404742, 0.0007971344988018827, 0.0006143766601884364, 0.0003465869046088893, 0.0008582593621280283, 0.0005290174296784675, 0.0012730875771986884, 0.001268193958620076, 0.0013058862943893413, 0.001301228670196081, 0.0006754188821957496,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0005005989674517505, 0.0010801600515869024, 0.0007847232359840217, 0.0007181257225747278, 0.0003726492679343107, 0.0009218330590729991, 0.0004750925751097492, 0.002154947038592788, 0.0018497450576491017, 0.0015782554290405958, 0.001283247909971672, 0.0008554843341521312,1.5955364363267974, 0.4974664270730149, -0.0008662180406030304, -0.4981181219384979, 0.49892679649100324, 0.19843476472862084, 2.4192031712609096e-05, 0.398556235998285, 1.3946932577874014, 1.2941596032241436, 0.9956105571488942, 0.8965273464629103
0.03278688524590164,0.03303818379184922,0.3246652770498041,0.0,-1.0,1.0011743723299473,0.00037160982808273786, 0.0004552976129021535, 0.00035710322109653534, 0.0003687343766482315, 0.0003053288358858344, 0.00038610024420112206, 0.0004926915904065611, 0.0008718960837175187, 0.0006598386011296855, 0.0011315039848891462, 0.0010348454234933796, 0.0007380241832869289,0.006655916638961426, 0.006655916638961437, 0.0, 0.013311833277922838, 0.0, 0.013311833277922853, 0.006655916638961432, 0.0, 0.006655916638961435, 0.013311833277922855, 0.0, 0.0,0.00960184128420177, 0.006678503924885933, 0.004461611912552229, 0.007884324999305059, 0.006814982660325004, 0.0033325559583042693, 0.006363549606313759, 0.012134667739540014, 0.0145875844296757, 0.011020271141821148, 0.009943635725059746, 0.008903891795541054,1.5688670727515432, 0.39196349883176335, -1.5696691823775342, -1.176756393683339, 1.5692506518857814, 0.39288113470595176, -0.3924608054005262, -0.7842575879656413, 0.7840810899297919, 1.5661831204948973, 0.7822442986337634, 1.1754579197288615
