R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10, M_s11, M_s12,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10, P_s11, P_s12,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10, M_u11, M_u12,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10, P_u11, P_u12
0.11951219512195121,0.12006727503281756,0.2998904803412309,0.46666666666666673,-1.0,1.0044587032062138,0.0007740372181433901, 0.0006093739353115713, 0.0009254618595419104, 0.0005511734505833379, 0.0008027300481719931, 0.0007078959541128267, 0.0006792979836674275, 0.00089280054013822, 0.0008030060544613003, 0.0008175112580368927, 0.0008585552977987038, 0.0008373665007765708,0.008702472724625465, 0.008702472724625465, 0.008702472724625465, 0.0, 0.0, 0.008702472724625467, 0.0, 0.008702472724625465, 0.008702472724625463, 0.008702472724625468, 0.0, 0.008702472724625467,0.0030028325726364847, 0.0014116765097364826, 0.0036340077802210578, 0.001369113018241991, 0.0032792379104722488, 0.0023014985445313513, 0.001283921212260706, 0.0034572667940828182, 0.0027368750771556848, 0.0020950069044898345, 0.002493412497382909, 0.002155255191581231,1.5369461777265738, 0.3203917293179885, -0.9600872347010161, -1.2172139864013762, 1.1523457167166027, -0.31983956086253545, -0.4478871445399792, -0.3187876696086479, -0.44748968295358504, 0.0008440776581721458, -0.3840597652869808, -0.12804542540959038
0.09925558312655088,0.09965148471002432,0.2047863229071582,0.0,-1.0,1.0016284235692599,0.0006337547985762719, 0.0009545345656956587, 0.0011044511596478737, 0.0006318053931221168, 0.000813057883902089, 0.0009974512222135365, 0.0007054040838612171, 0.0009389404102416254, 0.0008675052594345081, 0.0008706569738141588, 0.000941426851226683, 0.0009133034628382613,0.017309050433001617, 0.0, 0.0, 0.017309050433001624, 0.017309050433001617, 0.0, 0.01730905043300162, 0.00865452521650081, 0.025963575649502423, 0.025963575649502423, 0.017309050433001617, 0.025963575649502423,0.0012678371120033373, 0.0024108755276124527, 0.002186185341178735, 0.001539412898957021, 0.0011513904455431874, 0.0022521075513461915, 0.002015453623631988, 0.0026146367040769942, 0.0022369169906447327, 0.0018690724596958808, 0.0025055228943664408, 0.002190915660959165,1.570019346137761, -0.15816084641592626, -0.6286044319118622, -0.3132272582694421, 0.9422375709109081, -0.47191376280272274, -0.6269522683814982, 0.1568380942193574, 0.31396216673837435, 0.00025375265153200456, -0.15617493215208542, 0.0009655137223706547
0.21973094170403587,0.2204483955816982,0.23896310041989596,1.0,-1.0,1.007257813265822,0.0009769413014312563, 0.0006846579001950196, 0.0009945049292130288, 0.0006922860515012095, 0.0009114343412716349, 0.0006834001831341017, 0.0008842838199920072, 0.0010778297535637704, 0.0010668591011176523, 0.0009513078351223255, 0.0009661239323073162, 0.0006910496010188472,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001338938434712199, 0.0010867951214120523, 0.0011044306910836306, 0.0010772456161454993, 0.0011411590375903188, 0.0006910773384172481, 0.0007251032682804725, 0.0006660470928809121, 0.0009052241622572943, 0.0007511298822939032, 0.0013450731584085968, 0.0009653261992439923,1.602406854742086, 0.06407771914272076, -0.7048828082211032, -0.7050300756092066, 1.0895179258680212, -0.19217805921354966, -0.5770126576202442, -0.19219752654400338, -0.19257297435190218, 0.0636584718985918, 0.19162432085633063, 0.19198220124694648
0.05783132530120482,0.058294403562982613,0.19612175166941634,0.0,-1.0,1.0032068016208022,0.0004705149998623506, 0.00032691562018506855, 0.00048388181178902725, 0.00031018616429266915, 0.0004753131529769974, 0.0003340488194889824, 0.0010396321809102123, 0.001912937282239019, 0.0014921512469314772, 0.0011694614133145914, 0.0007110544515704369, 0.00034745634905868224,0.008034763819922745, 0.008034763819922746, 0.0, 0.0, 0.008034763819922745, 0.0, 0.0, 0.008034763819922746, 0.008034763819922745, 0.008034763819922743, 0.008034763819922745, 0.008034763819922745,0.0018624680186028544, 0.002022828874289196, 0.0008928186655051492, 0.0019112754473635588, 0.0010254559775403757, 0.0012345356566425942, 0.0059384900024469665, 0.008003591975676084, 0.005662530184061487, 0.004060614414820825, 0.0023202190493542764, 0.0011295463522454565,1.5702484525178904, 1.0464851398419048, -0.00016238770091242527, -1.3083631112585203, 0.7852040819809484, 0.26137386899933324, -0.0005707929385374011, -0.5240904778340596, 0.7847951740003817, 0.7847047853529471, 0.7847904843312833, 1.0468380368670793
0.12857142857142856,0.12935029251166238,0.33087417650260226,0.0,-1.0,1.0064565464205675,0.0004618998061586363, 0.00040508137269886445, 0.0003364110367276005, 0.00038498581338292223, 0.00037700805968478583, 0.0003263578416444609, 0.0008068292740873322, 0.0014869734026052585, 0.001348014563881787, 0.0011421006694184294, 0.000712935339851861, 0.0003356876475409364,0.01716717297043603, 0.008583586485218016, 0.0, 0.0, 0.017167172970436028, 0.008583586485218014, 0.0, 0.008583586485218014, 0.008583586485218014, 0.008583586485218014, 0.008583586485218014, 0.008583586485218012,0.0009605450056934307, 0.0008341148776334492, 0.0010889932977630953, 0.0006538931890025579, 0.0009500901584128474, 0.0008766603245521325, 0.004946075811794515, 0.006479946605494858, 0.004640065080340663, 0.003259622306314689, 0.001640870074120819, 0.000897863517342542,1.570149550220796, 0.5248914002150525, -0.8707931532730497, -0.872962728511342, 1.1041200388714214, -0.40562918519323976, -0.2900341455370761, -0.050182503990441496, 0.64771937400565, 0.6463087721743285, 0.8747294621635983, 0.9897473634416977
0.29338842975206614,0.2955536256657574,0.475581150725123,0.5,-1.0,1.045545557166297,0.0002949064140212815, 0.00029855933379847096, 0.00021677764873587633, 0.00026052189654308597, 0.0002191819312280103, 0.0002199091180116781, 0.0009196061499363926, 0.0012684747179183963, 0.001129284409180632, 0.0008872773392691652, 0.000534103768500501, 0.000279148251128176,0.0, 0.0, 0.018371886863098208, 0.0183718868630982, 0.0, 0.0, 0.018371886863098198, 0.0, 0.018371886863098208, 0.0183718868630982, 0.0, 0.018371886863098204,0.0005472392643341194, 0.0004318912752644268, 0.00028099958262708393, 0.0004667147496978477, 0.0003727568257748196, 0.0002599587644561335, 0.0019182506750162918, 0.0037022553242406025, 0.002779204807530536, 0.0020038087555626265, 0.0009595215430968095, 0.0005350396014816577,1.5926539089490015, 0.9729150897611619, -0.442757534960936, -1.238535425994682, 0.9734548357333793, 0.4420742163316802, -0.35391703261535595, 0.26361518299606135, 0.7055603239543264, 0.7058315708694551, 0.7952765617257198, 1.0613774151725976
0.18795180722891566,0.18877882931095413,0.37557153463240045,0.0,-1.0,1.0051116138627827,0.000420425368868356, 0.00047442062335132767, 0.0005545792527936081, 0.0003591129714914808, 0.0004440921357298515, 0.00045363365899571656, 0.00041277301131348185, 0.0013216243754797141, 0.0013566821792823096, 0.001210816817604885, 0.0007181245654988052, 0.0005185895016324271,0.0, 0.0, 0.009322233393441522, 0.009322233393441523, 0.0, 0.0, 0.009322233393441523, 0.00932223339344152, 0.009322233393441523, 0.0, 0.0, 0.0,0.0009390867502125711, 0.0008848374581679172, 0.000984856395965817, 0.000775623146082965, 0.0009198098723481795, 0.0007860676819529371, 0.0011960661315177585, 0.0030729119917059797, 0.0037559080616742448, 0.004597895499954214, 0.002268200411810004, 0.0012441554880806747,1.570227117902505, 0.36224295043407895, -0.8455479518349602, -0.925944914107765, 0.7648646035474669, -0.20138305628046477, -1.0870594349095697, 0.12135665246999519, -0.3619234342395968, 0.764759210686368, 1.0868452464904124, 1.1675840556389354
0.15513126491646778,0.1556183455821718,0.40192558813944557,1.0,-1.0,1.0040897762421368,0.0006836010465549106, 0.0006887971457929889, 0.00047958377055366027, 0.0006213986434200866, 0.0005406404900088362, 0.0004877454507055824, 0.0004021636863355225, 0.0011601808213242046, 0.0009815054132343544, 0.00086055091425868, 0.0005990590092550973, 0.00043708448071282265,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0029163988347048024, 0.0032357552913208575, 0.001165100734096129, 0.002971745250212432, 0.001686072697702407, 0.002004947324179905, 0.0016627542555909677, 0.0036151120711018477, 0.0028472397724885836, 0.0030463424723417, 0.0022417839515226586, 0.0016755552088014896,1.5945360667190847, 0.14453478178382267, -0.3383602619357743, -0.7245401817307828, 1.0147850498742808, -0.04858902955811225, -0.3384015582177686, 0.24049045747246622, 0.4337951597173487, 0.9172473341471625, 0.6277387475693791, 0.5311955551167203
0.2186046511627907,0.219485879176178,0.3528158741280193,1.0,-1.0,1.0121706898256346,0.000374134507420544, 0.0004870156891848805, 0.0006759816632916388, 0.00028035826825352527, 0.0005063013512585454, 0.0005422789298532849, 0.00046755263990375925, 0.001254374217838693, 0.001231698691660768, 0.0010570878618656255, 0.000982791951821701, 0.0006496173052139852,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0006873460394138004, 0.0014086527320399285, 0.0013732898019682318, 0.0008389529849331917, 0.0008980410823874307, 0.001365811131915201, 0.000782682241778928, 0.0025757697240892195, 0.0024558871997599524, 0.001487501254716586, 0.0013127075779314288, 0.0013947149487243968,1.5370307815193558, -0.33051422615196535, -0.8644956682811001, -0.6695937896027458, 1.133750956386844, -0.46432206538822257, -0.40141495482868667, 0.5942450514538532, 0.20335255173670183, -0.3322665616074922, 0.8696271421858489, 1.0030694434573144
0.1004566210045662,0.1014980927355988,0.1370155821988042,0.0,-1.0,1.003580941490283,0.0010039535345195067, 0.00098812336387298, 0.000693433944245319, 0.0009132563788072986, 0.0008070012343236341, 0.0007489011629488649, 0.0006748360395828557, 0.0011970094808918606, 0.0014576747325458785, 0.0012808644884791463, 0.0008495327863432164, 0.00044108915282274906,0.0, 0.0, 0.015947170830405047, 0.01594717083040504, 0.0, 0.015947170830405043, 0.01594717083040504, 0.0, 0.0, 0.0, 0.0, 0.007973585415202523,0.0009273115461192856, 0.0007883388893188335, 0.0014354288690256326, 0.0005623250688208774, 0.0011362083774410297, 0.0010621528417346733, 0.0014146408831015016, 0.0021842601404435755, 0.0022916071145871156, 0.002175475466428217, 0.001222389685191475, 0.0005178097864089404,1.5703808015000347, -0.14267729945104438, -0.7134560611629684, -0.5710568977687724, 0.9991314288470459, -0.5708660674874176, -1.126430224479053e-05, 0.5709589924306948, 0.4281483977147159, 0.28547178942605256, 0.4283628159130416, -0.28547726878011087
