R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10, M_s11, M_s12,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10, P_s11, P_s12,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10, M_u11, M_u12,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10, P_u11, P_u12
0.09090909090909091,0.09134336676616701,0.2743315504333069,0.12500000000000006,-1.0,1.003976046401644,0.00030466524827330125, 0.0006317407366957978, 0.0005697656596978753, 0.0003773574014113813, 0.00031267531420612157, 0.0005962190704027797, 0.0005488860493964628, 0.0011210796303056229, 0.0009377035376799339, 0.0011550762883987898, 0.0009061054611249568, 0.0005933284072384394,0.013368479376977827, 0.0, 0.006684239688488922, 0.0066842396884889245, 0.013368479376977833, 0.006684239688488919, 0.006684239688488916, 0.0, 0.013368479376977832, 0.006684239688488922, 0.013368479376977844, 0.006684239688488922,0.0017010670592906096, 0.002229539061354347, 0.0021702553202517286, 0.0019546834090617498, 0.001657689069942242, 0.001729586877862436, 0.0019719140914903686, 0.003259479356626041, 0.003271768670561335, 0.004472237676342772, 0.0036638314854566577, 0.00236755168906254,1.5363492267709884, 0.8682995667441421, 0.6020147006934811, -0.9349256891470908, -0.5354893775614544, 0.6014613383005628, -0.8682959395378469, -0.8684341951542105, 0.868100535366145, 1.268854664918614, 1.2693151857319274, 0.8684896765010125
0.10855949895615867,0.10908070235728916,0.34893282925119334,0.0,-1.0,1.0045011783932363,0.00037698899640569057, 0.0006575814204158483, 0.00047407621301108455, 0.0004778551748785926, 0.0003086684790345172, 0.0005329242179900218, 0.0005661707148209788, 0.0008295858000339268, 0.0009805036040705026, 0.0011433529111310934, 0.0009393168518763646, 0.0006543848147141786,0.014714719688945162, 0.02207207953341775, 0.022072079533417735, 0.007357359844472582, 0.01471471968894517, 0.014714719688945168, 0.0, 0.014714719688945159, 0.007357359844472581, 0.022072079533417756, 0.014714719688945168, 0.022072079533417742,0.0028752477524187896, 0.0022621905766218014, 0.003496217596305799, 0.002062602892825799, 0.0027776896869380822, 0.002741001663871177, 0.0030491409387113943, 0.0025393930951705082, 0.0028201737750257593, 0.004027421011383019, 0.003084968963240336, 0.0032132246048179156,1.5697509773152971, 0.8427936690557795, 0.6023636793110214, -0.9646878026949514, 0.12115289733830886, 0.7225278642136608, -0.601595195287921, -0.23858808497273226, 1.0883866874717127, 1.0861846231385088, 1.0850373476415194, 0.7232761023700027
0.3173913043478261,0.31928777126346664,0.33602975986342354,0.5333333333333333,-1.0,1.0037741902146171,0.00047770180648328475, 0.0007595538982244361, 0.0006005166334801205, 0.0005793529435962838, 0.0004004484738007713, 0.0005721947322071266, 0.0006445764169250368, 0.0013688796244053566, 0.0011422418205612958, 0.0014248194112801496, 0.0012318038343782404, 0.0008582321656657067,0.0, 0.02001014429038086, 0.02001014429038084, 0.0, 0.0, 0.020010144290380852, 0.020010144290380835, 0.0, 0.020010144290380838, 0.0, 0.02001014429038085, 0.02001014429038084,0.00028897476280205465, 0.000898532215427806, 0.0006728688979727213, 0.0005714840544761033, 0.0002413319864042117, 0.0007662442235446139, 0.0009415854315960982, 0.001153903552694327, 0.0012852598820082203, 0.0017043486639222688, 0.0014431253651719217, 0.0009824335351851271,1.5921514140337918, 0.7311426120961088, 0.6452306364481921, -0.9895047917810104, 0.04310481070590745, 0.6451615816589805, -0.38704538358845236, -0.3869992953396373, 1.4192991120172604, 1.2469154406448903, 1.2471085526952386, 0.9892290499620024
0.1091703056768559,0.10960515180406569,0.2583935108868794,0.0,-1.0,1.0033399367912432,0.000553483037225438, 0.0003968548551162184, 0.0006871117909417378, 0.00034904476065386966, 0.0005945724604321642, 0.0005012669328309192, 0.0007439142441858745, 0.0009957117398490586, 0.0011244341417492164, 0.0008056431505667253, 0.0012316904496384885, 0.0010401885549638488,0.0, 0.015399963988185257, 0.015399963988185265, 0.015399963988185252, 0.007699981994092629, 0.015399963988185258, 0.007699981994092626, 0.015399963988185258, 0.01539996398818526, 0.007699981994092627, 0.00769998199409263, 0.0,0.0013167562825675918, 0.0009539239648462256, 0.0019084818118358722, 0.0006423658499617774, 0.001548083719969648, 0.0013740247353286018, 0.0021914212557726685, 0.003096638442302778, 0.00356457727665922, 0.0021150333316344297, 0.0029952950650268765, 0.003949654836681934,1.569761773400208, -0.3057050514386349, -0.30283660012795066, -1.072104720165437, 0.6848189938690158, -0.3047167515603888, -1.0555411787607252, -0.1659641120976271, -0.15693252375896008, -0.04386110225732349, 0.9456813737734363, 0.9518684151099905
0.1095890410958904,0.11004896008550105,0.26781771993957826,0.0,-1.0,1.003981237137104,0.0007331594487051269, 0.0004170434007026077, 0.0008094904353487679, 0.0004583382660094688, 0.0007309184431100576, 0.0005268673600160858, 0.0004213749260446714, 0.0009629175415930525, 0.0009828159304865521, 0.0009645987801793896, 0.0012419649323592936, 0.0011929651712281782,0.008055365778435367, 0.008055365778435365, 0.00805536577843537, 0.008055365778435367, 0.008055365778435367, 0.008055365778435365, 0.00805536577843537, 0.016110731556870733, 0.008055365778435361, 0.01611073155687073, 0.016110731556870733, 0.008055365778435363,0.0027720311099047623, 0.0008794241715355273, 0.003024205577367283, 0.0013755834476226606, 0.002884903621428432, 0.0017450700703138776, 0.00128679979068714, 0.0025969404610500088, 0.0027522715778045812, 0.002421262834467412, 0.003218626024088563, 0.0031055113622334256,1.569303000761109, 0.0002624922456310767, -1.3072629839959757, -0.9156638807582819, 1.5691723678454872, -1.0462130923875728, -1.046682522029054, -1.0452474191234222, -1.0449601070642762, -0.12868278623670187, 0.13143219275572285, 0.3918831600200982
0.19831223628691982,0.19897469803343773,0.3336905244251257,1.0,-1.0,1.002925608190925,0.0004575385246460356, 0.00043804585550314556, 0.0004933543533444003, 0.00034905902846911767, 0.0004255352434516358, 0.00041502009302324703, 0.0004856838061328968, 0.0009024112323021579, 0.0010001537367670648, 0.0009010859607177259, 0.001486438760681506, 0.0008017746254861128,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0007283958590564755, 0.0008126525658219202, 0.000805663358087783, 0.0006162864873220313, 0.0006459944159168452, 0.0007689465354163155, 0.0009789910822042708, 0.0018609088123262628, 0.0019147749523247158, 0.0016780658733362896, 0.003707983290454568, 0.0019935859944668626,1.5369252494814025, 0.4662013786011287, -0.3354340120660819, -0.6673289881251458, 0.60201659606203, 0.19908504951014383, -0.47093913143797445, -0.26549589367508736, -0.1336295838333003, 0.19689242353728653, 0.8593578956052429, 0.6638838129086514
0.06791569086651054,0.06818245894437867,0.21837101712146426,1.0,-1.0,1.004895942790809,0.0003887740441591827, 0.0007562426371107298, 0.0005516678021874288, 0.0005251913997202289, 0.0003090928153398273, 0.0006137284059036685, 0.000583597734202191, 0.0008700291130224685, 0.0016821725562930917, 0.0012458721318631318, 0.0009556213212278738, 0.0008142115772201157,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0015421690745366793, 0.0019242743193942083, 0.0023922417608171916, 0.0010425196157393436, 0.001712329146338105, 0.002120438016544156, 0.002716413193636266, 0.004921209178093732, 0.004566365526119461, 0.004343180562473592, 0.005027500337274415, 0.003335237138286651,1.62435507984851, 0.9750062641862466, 0.32559098865924807, -0.9746950420580444, 1.4076992374111712, 0.9752952019851573, -0.1082039955492061, 0.7572372911013434, 0.9737928572856736, 1.1908779919360755, 0.973795839045104, 0.7586375034013935
0.05855855855855856,0.05881284058377016,0.18239523639082245,0.0,-1.0,1.000997488785963,0.00043511390198455025, 0.0006568101779362829, 0.0005040592437982321, 0.00046921658151795987, 0.0003604981097279505, 0.0005479372075299578, 0.0006504671953373296, 0.001050928271755582, 0.0015047308247449168, 0.0012568017562885091, 0.0012365067822478766, 0.0007199598829371575,0.007515771898540175, 0.01503154379708035, 0.01503154379708035, 0.007515771898540175, 0.007515771898540177, 0.01503154379708035, 0.007515771898540175, 0.007515771898540175, 0.01503154379708035, 0.015031543797080353, 0.007515771898540176, 0.0,0.0010938455256839482, 0.0016730743213869696, 0.0010524758472323472, 0.0013190577969941165, 0.0005853272336464757, 0.0013208527186240172, 0.002996094866685801, 0.00574096533495458, 0.004270631237527763, 0.005843557149090022, 0.004138700823631849, 0.0036536878940881838,1.5701595496340004, 1.0864331329388364, 0.3621060161758472, -1.328288866830102, 0.8456847964695965, 1.086775910098136, -0.8456973774992603, -0.3618774630944435, 0.6039677754439245, 0.8446209746251488, 1.087232520469027, 1.328485222487519
0.37344398340248963,0.37491128112574135,0.4760062997313102,0.0,-1.0,1.0051768425351861,0.0004520086311584498, 0.0006123928120866977, 0.0002901823532046877, 0.0005021698472807481, 0.00024040029612408265, 0.0004437835633316349, 0.0005299839794931816, 0.000995772511091281, 0.0009948909795335123, 0.0010953792670391675, 0.0008656690473587289, 0.000661818788079806,0.02080524936152181, 0.04161049872304362, 0.02080524936152181, 0.02080524936152181, 0.02080524936152181, 0.020805249361521803, 0.04161049872304363, 0.04161049872304362, 0.04161049872304362, 0.02080524936152181, 0.02080524936152181, 0.020805249361521814,0.00041718980819240774, 0.0005848810123123987, 0.00043808036415029345, 0.00039361483105644613, 0.0003076386790050199, 0.0005044503278489534, 0.0009364044927758248, 0.0021868667596471763, 0.002140300501020866, 0.0018158308585297233, 0.0012672339735347272, 0.0007195870130403704,1.5705316861482608, 0.6631545506935753, -0.03472697617809259, -1.0121275774744007, 0.5233672887087247, 0.38404059611036945, -0.10664099479759227, -0.039901846849932074, 0.5921556523825847, 0.5939210480805444, 0.6629037590861026, 0.3151070407706869
0.05405405405405406,0.05428233797166091,0.14068716789019417,0.0,-1.0,1.0054772399847511,0.0004100403826524941, 0.0006327543240885148, 0.0006334294401129431, 0.00040655922626562247, 0.00040864340827254027, 0.0005966279089723112, 0.000497815002603644, 0.001009995263387945, 0.0010250330280882505, 0.0013592864911382405, 0.001410069518212994, 0.0011432375397522037,0.007479982508547127, 0.0074799825085471346, 0.007479982508547124, 0.007479982508547125, 0.014959965017094254, 0.0, 0.01495996501709425, 0.0, 0.007479982508547122, 0.007479982508547122, 0.014959965017094254, 0.007479982508547124,0.0005447283259460929, 0.0014294731256656226, 0.0010425642283713686, 0.0009480450699342137, 0.00043577351110778915, 0.001223230650414192, 0.0014324306397019736, 0.005023214420837624, 0.004818187822968461, 0.00337376422366352, 0.003464045833305686, 0.0035790401891184066,1.570454210905256, 1.3082880085078736, 1.0467783272837574, -1.3084744036557387, 0.5236386213199192, 1.3084207308779305, -0.5233689046525335, -0.2609370571939003, -0.26040787398609405, 0.2621877154566801, 1.0457698102578228, 1.3066160475905717
